259,155,173,59,13,9,3,46
235,173,235,114,52,27,3,97
0,0,0,0,0,0,0,0
347,151,110,77,18,10,1,1
0,0,0,0,0,0,0,0
859,651,781,547,234,177,38,455
709,495,494,261,64,39,4,162
431,463,486,635,342,272,27,350
1153,1071,885,1312,1245,1220,6,679
0,0,0,0,0,0,0,0
373,252,213,128,72,49,14,1289
479,352,410,338,151,92,10,135
