row_number,reads_t0,reads_t1,reads_t2,reads_t3,reads_t4,reads_t5,reads_t6,reads_t7,reads_t8,reads_t9,freq_t0,freq_t1,freq_t2,freq_t3,freq_t4,freq_t5,freq_t6,freq_t7,freq_t8,freq_t9,freq_mean,freq_std,freq_cv,zero_t0,zero_t1,zero_t2,zero_t3,zero_t4,zero_t5,zero_t6,zero_t7,zero_t8,zero_t9,zero_count
554,808.0,811.0,658.0,552.0,542.0,347.0,189.0,102.0,109.0,14.0,0.00016600245141243844,0.0001648970897798573,0.00013634652240734912,0.00012288611395817065,0.00010411822143794179,6.80896554349477e-05,3.9948637466114994e-05,1.883591114472849e-05,1.111407939735179e-05,5.192148433139407e-06,8.374308308720396e-05,6.314724167682655e-05,0.754058292853159,0,0,0,0,0,0,0,0,0,0,0
555,3153.0,3225.0,2969.0,2444.0,2559.0,1954.0,1322.0,940.0,995.0,91.0,0.0006477793679497753,0.0006557251720592353,0.0006152170593121877,0.0005440827219452337,0.0004915840012171458,0.00038342128737719826,0.0002794290938106033,0.00017358584780436062,0.00010145421101252322,3.374896481540614e-05,0.000392602772730367,0.00023358405722246698,0.5949626797124549,0,0,0,0,0,0,0,0,0,0,0
556,3348.0,4417.0,4502.0,3875.0,4221.0,3307.0,2066.0,1321.0,1229.0,82.0,0.0006878418407535197,0.0008980893286777185,0.0009328754466229267,0.0008626516151954913,0.0008108542669548936,0.0006489120764362306,0.00043668722224864326,0.00024394351590378765,0.00012531379430592065,3.0411155108387953e-05,0.0005677580262207519,0.00033599397556029485,0.5917906940351848,0,0,0,0,0,0,0,0,0,0,0
557,1786.0,1599.0,1749.0,1469.0,1603.0,1055.0,771.0,411.0,548.0,49.0,0.00036693116116660277,0.0003251176899605325,0.00036241651624688997,0.000327028444573465,0.0003079363634040972,0.00020701609937714643,0.00016296507664748499,7.589764196552364e-05,5.5876289080264045e-05,1.8172519515987922e-05,0.00022093578019379947,0.0001349724548804287,0.6109123369279549,0,0,0,0,0,0,0,0,0,0,0
558,1680.0,1809.0,1828.0,1631.0,1758.0,1353.0,945.0,758.0,876.0,142.0,0.0003451536118476443,0.0003678160732574129,0.0003787863874781675,0.0003630928475829281,0.00033771186953487393,0.00026549078905903237,0.00019974318733057496,0.0001399766730167078,8.932049130348778e-05,5.266321982184255e-05,0.00025397551502326723,0.00012448857206440427,0.4901595456437801,0,0,0,0,0,0,0,0,0,0,0
559,530.0,1187.0,1285.0,1308.0,1332.0,1290.0,601.0,399.0,396.0,0.0,0.00010888774659479253,0.000241347528444748,0.000266269424458121,0.0002911866613356652,0.00025587725268512635,0.00025312869023366724,0.00012703243977320165,7.368165241908499e-05,4.037775634267256e-05,0.0,0.00016577891522870798,0.00010734764592367189,0.6475345855781298,0,0,0,0,0,0,0,0,0,1,1
560,194.0,246.0,135.0,69.0,57.0,24.0,10.0,3.0,2.0,0.0,3.985702422526368e-05,5.0018106147774226e-05,2.7973830585094424e-05,1.536076424477133e-05,1.0949702254543694e-05,4.709370981091483e-06,2.1136845220166664e-06,5.539973866096616e-07,2.039280623367301e-07,0.0,1.5174040840950189e-05,1.811462503240078e-05,1.193782581977568,0,0,0,0,0,0,0,0,0,1,1
561,1455.0,1119.0,966.0,555.0,338.0,140.0,51.0,18.0,19.0,3.0,0.00029892768168947765,0.0002275213852819486,0.00020016829885334233,0.0001235539732731607,6.492981336904857e-05,2.747133072303365e-05,1.0779791062284999e-05,3.3239843196579695e-06,1.937316592198936e-06,1.11260323567273e-06,9.597261783998262e-05,0.00011027845392065538,1.149060445537502,0,0,0,0,0,0,0,0,0,0,0
562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,10
563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,10
564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,10
565,433.0,105.0,41.0,9.0,11.0,3.0,1.0,4.0,3.0,5.0,8.89592344821607e-05,2.134919164844022e-05,8.495755955473122e-06,2.0035779449701735e-06,2.1131004350873796e-06,5.886713726364353e-07,2.1136845220166665e-07,7.386631821462154e-07,3.0589209350509513e-07,1.8543387261212166e-06,1.2661979429274218e-05,2.7591066421123834e-05,2.179031222733795,0,0,0,0,0,0,0,0,0,0,0
566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,10
567,66.0,28.0,3.0,3.0,6.0,3.0,3.0,3.0,2.0,0.0,1.3559606179728881e-05,5.693117772917391e-06,6.21640679668765e-07,6.678593149900578e-07,1.1526002373203888e-06,5.886713726364353e-07,6.341053566049999e-07,5.539973866096616e-07,2.039280623367301e-07,0.0,2.367552636281331e-06,4.261970576095671e-06,1.8000827109459698,0,0,0,0,0,0,0,0,0,1,1
568,217.0,71.0,19.0,11.0,5.0,5.0,4.0,3.0,6.0,5.0,4.4582341530320715e-05,1.4436120067040529e-05,3.9370576379021785e-06,2.4488174882968788e-06,9.605001977669908e-07,9.81118954394059e-07,8.454738088066666e-07,5.539973866096616e-07,6.117841870101903e-07,1.8543387261212166e-06,7.121154998426908e-06,1.3812615529274983e-05,1.939632204200833,0,0,0,0,0,0,0,0,0,0,0
569,55.0,11.0,2.0,1.0,1.0,0.0,2.0,0.0,3.0,0.0,1.1299671816440735e-05,2.236581982217547e-06,4.144271197791767e-07,2.226197716633526e-07,1.9210003955339814e-07,0.0,4.227369044033333e-07,0.0,3.0589209350509513e-07,0.0,1.5094029727562637e-06,3.5028939951218197e-06,2.3205611769851244,0,0,0,0,0,1,0,1,0,1,3
570,5966.0,8012.0,8682.0,7802.0,7460.0,6624.0,3745.0,2456.0,2331.0,116.0,0.0012257062192160986,0.0016290449855933622,0.0017990281269614058,0.001736879458517477,0.0014330662950683502,0.0012997863907812494,0.0007915748534952416,0.00045353919383777627,0.00023767815665345893,4.3020658446012223e-05,0.0010649324338570434,0.0006413820814010158,0.6022748493540859,0,0,0,0,0,0,0,0,0,0,0
571,284.0,67.0,15.0,3.0,4.0,8.0,4.0,2.0,4.0,4.0,5.834739628853034e-05,1.362281752805233e-05,3.108203398343825e-06,6.678593149900578e-07,7.684001582135926e-07,1.5697903270304944e-06,8.454738088066666e-07,3.693315910731077e-07,4.078561246734602e-07,1.4834709808969732e-06,8.119059952061082e-06,1.8096004394650856e-05,2.2288025487239125,0,0,0,0,0,0,0,0,0,0,0
572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,10
573,2.0,1.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,4.1089715696148125e-07,2.033256347470497e-07,6.21640679668765e-07,4.452395433267052e-07,5.763001186601944e-07,1.962237908788118e-07,0.0,0.0,0.0,0.0,2.4536269242430077e-07,2.5021108143208513e-07,1.019344646475141,0,0,0,0,0,0,1,1,1,1,4
574,162.0,76.0,26.0,14.0,14.0,8.0,8.0,9.0,11.0,0.0,3.3282669713879985e-05,1.5452748240775776e-05,5.387552557129297e-06,3.116676803286936e-06,2.689400553747574e-06,1.5697903270304944e-06,1.6909476176133332e-06,1.6619921598289848e-06,1.1216043428520155e-06,0.0,6.597338231614438e-06,1.036334805403088e-05,1.5708139569038297,0,0,0,0,0,0,0,0,0,1,1
575,221.0,41.0,9.0,4.0,5.0,2.0,1.0,2.0,5.0,0.0,4.540413584424368e-05,8.336351024629038e-06,1.8649220390062949e-06,8.904790866534104e-07,9.605001977669908e-07,3.924475817576236e-07,2.1136845220166665e-07,3.693315910731077e-07,5.098201558418252e-07,0.0,5.8939355973173645e-06,1.4100567340449064e-05,2.392345127142913,0,0,0,0,0,0,0,0,0,1,1
576,460.0,188.0,138.0,67.0,44.0,9.0,13.0,3.0,8.0,5.0,9.450634610114069e-05,3.822521933244534e-05,2.859547126476319e-05,1.4915524701444625e-05,8.452401740349519e-06,1.7660141179093061e-06,2.7477898786216664e-06,5.539973866096616e-07,8.157122493469204e-07,1.8543387261212166e-06,1.9243281549875213e-05,2.94698998494868e-05,1.5314304179390914,0,0,0,0,0,0,0,0,0,0,0
577,1761.0,1540.0,1775.0,1510.0,1738.0,1075.0,857.0,585.0,701.0,68.0,0.00036179494670458427,0.00031312147751045655,0.0003678040688040193,0.00033615585521166243,0.000333869868743806,0.00021094057519472267,0.00018114276353682832,0.000108029490388884,7.14767858490239e-05,2.5219006675248547e-05,0.0002309554838619236,0.00012910370345370041,0.5589979739605899,0,0,0,0,0,0,0,0,0,0,0
578,1297.0,1237.0,1361.0,1205.0,1308.0,847.0,589.0,458.0,531.0,64.0,0.0002664668062895206,0.0002515138101821005,0.0002820176550097297,0.00026825682485433986,0.00025126685173584477,0.00016620155087435358,0.00012449601834678165,8.457693435574166e-05,5.414290055040184e-05,2.373553569435157e-05,0.0001772674887893166,9.912233945207878e-05,0.5591678666644818,0,0,0,0,0,0,0,0,0,0,0
579,231.0,41.0,6.0,4.0,2.0,6.0,1.0,9.0,13.0,5.0,4.745862162905109e-05,8.336351024629038e-06,1.24328135933753e-06,8.904790866534104e-07,3.842000791067963e-07,1.1773427452728707e-06,2.1136845220166665e-07,1.6619921598289848e-06,1.3255324051887456e-06,1.8543387261212166e-06,6.454350766739135e-06,1.459491550410394e-05,2.2612172641108335,0,0,0,0,0,0,0,0,0,0,0
580,617.0,349.0,176.0,95.0,70.0,19.0,4.0,4.0,4.0,0.0,0.00012676177292261697,7.096064652672034e-05,3.6469586540567546e-05,2.1148878308018496e-05,1.344700276873787e-05,3.7282520266974243e-06,8.454738088066666e-07,7.386631821462154e-07,4.078561246734602e-07,0.0,2.7450813220898495e-05,4.1555776846345665e-05,1.513821289366398,0,0,0,0,0,0,0,0,0,1,1
581,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.1089715696148125e-07,0.0,2.0721355988958834e-07,2.226197716633526e-07,1.9210003955339814e-07,1.962237908788118e-07,0.0,0.0,0.0,0.0,1.229054318946632e-07,1.4363620912558507e-07,1.1677224892685163,0,1,0,0,0,0,1,1,1,1,5
582,532.0,291.0,223.0,145.0,148.0,81.0,26.0,20.0,19.0,4.0,0.00010929864375175402,5.9167759711391464e-05,4.62086238553782e-05,3.227986689118613e-05,2.8430805853902926e-05,1.5894127061183756e-05,5.495579757243333e-06,3.6933159107310773e-06,1.937316592198936e-06,1.4834709808969732e-06,3.0388951036586683e-05,3.415664966472906e-05,1.1239788180159493,0,0,0,0,0,0,0,0,0,0,0
583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,10
584,1382.0,1030.0,1167.0,1072.0,1076.0,835.0,622.0,396.0,499.0,66.0,0.00028392993546038357,0.00020942540378946119,0.00024181822439114958,0.000238648395223114,0.0002066996425594564,0.00016384686538380784,0.00013147117726943665,7.312765503247533e-05,5.088005155301416e-05,2.447727118480006e-05,0.0001624324621847099,8.910172017510166e-05,0.548545925624074,0,0,0,0,0,0,0,0,0,0,0
585,739.0,468.0,397.0,222.0,241.0,120.0,54.0,27.0,27.0,10.0,0.00015182649949726734,9.515639706161926e-05,8.226378327616656e-05,4.9421589309264276e-05,4.629610953236895e-05,2.3546854905457415e-05,1.1413896418889998e-05,4.985976479486954e-06,2.7530288415458565e-06,3.7086774522424332e-06,4.713728127743089e-05,4.940858123934167e-05,1.0481825655214796,0,0,0,0,0,0,0,0,0,0,0
586,109.0,18.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.239389505440073e-05,3.6598614254468946e-06,4.144271197791767e-07,2.226197716633526e-07,1.9210003955339814e-07,1.962237908788118e-07,4.227369044033333e-07,1.8466579553655386e-07,2.039280623367301e-07,7.417354904484866e-07,2.8632193454447467e-06,6.944239442397397e-06,2.425240989428924,0,0,0,0,0,0,0,0,0,0,0
587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,10
588,44.0,6.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,9.039737453152588e-06,1.2199538084822981e-06,4.144271197791767e-07,2.226197716633526e-07,1.9210003955339814e-07,3.924475817576236e-07,0.0,0.0,0.0,0.0,1.1481285774388438e-06,2.7975261917830664e-06,2.4363843983251376,0,0,0,0,0,0,1,1,1,1,4
589,235.0,29.0,19.0,10.0,11.0,5.0,2.0,6.0,5.0,3.0,4.828041594297405e-05,5.896443407664441e-06,3.9370576379021785e-06,2.226197716633526e-06,2.1131004350873796e-06,9.81118954394059e-07,4.227369044033333e-07,1.107994773219323e-06,5.098201558418252e-07,1.11260323567273e-06,6.658748916379285e-06,1.472399993057764e-05,2.2111929727613853,0,0,0,0,0,0,0,0,0,0,0
590,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0544857848074062e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0544857848074064e-08,6.496854500429961e-08,3.146960152615459,0,1,1,1,1,1,1,1,1,1,9
591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,10
592,1221.0,2706.0,2345.0,1986.0,2226.0,2017.0,1009.0,728.0,519.0,0.0,0.00025085271432498434,0.0005501991676255165,0.00048591579794108464,0.00044212286652341827,0.00042761468804586425,0.0003957833862025634,0.00021327076827148164,0.0001344366991506112,5.291933217638146e-05,0.0,0.0002953115420261905,0.00019177557607639745,0.6494006628407468,0,0,0,0,0,0,0,0,0,1,1
593,763.0,354.0,180.0,99.0,64.0,25.0,7.0,9.0,3.0,3.0,0.0001567572653808051,7.19772747004556e-05,3.72984407801259e-05,2.203935739467191e-05,1.2294402531417481e-05,4.905594771970295e-06,1.4795791654116664e-06,1.6619921598289848e-06,3.0589209350509513e-07,1.11260323567273e-06,3.098324022138648e-05,4.967937595539856e-05,1.603422213370881,0,0,0,0,0,0,0,0,0,0,0
594,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.033256347470497e-07,2.0721355988958834e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.10539194636638e-08,8.655411288392992e-08,2.1031803048638293,1,0,0,1,1,1,1,1,1,1,8
595,3596.0,5888.0,8233.0,9311.0,11842.0,16426.0,14149.0,18011.0,26605.0,4752.0,0.0007387930882167433,0.0011971813373906285,0.0017059892385709807,0.002072812693957476,0.002274848668391341,0.0032231719889753625,0.0029906522302013813,0.0033260156434088716,0.002712753049234352,0.0017623635253056042,0.002200458146365274,0.0008692882687294409,0.39504874503541926,0,0,0,0,0,0,0,0,0,0,0
596,355.0,344.0,326.0,269.0,242.0,143.0,89.0,93.0,86.0,14.0,7.293424536066293e-05,6.99440183529851e-05,6.75516205240058e-05,5.988471857744185e-05,4.648820957192235e-05,2.8060002095670086e-05,1.8811792245948332e-05,1.7173918984899507e-05,8.768906680479395e-06,5.192148433139407e-06,3.948095808271547e-05,2.682185425328203e-05,0.6793600667208168,0,0,0,0,0,0,0,0,0,0,0
597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,10
598,17.0,11.0,3.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,3.4926258341725907e-06,2.236581982217547e-06,6.21640679668765e-07,2.226197716633526e-07,1.9210003955339814e-07,0.0,4.227369044033333e-07,1.8466579553655386e-07,2.039280623367301e-07,0.0,7.57689906955227e-07,1.163666998626742e-06,1.5356063573112433,0,0,0,0,0,1,0,0,0,1,2
599,105.0,45.0,19.0,12.0,7.0,7.0,6.0,6.0,4.0,0.0,2.1572100740477767e-05,9.149653563617235e-06,3.9370576379021785e-06,2.6714372599602314e-06,1.344700276873787e-06,1.3735665361516827e-06,1.2682107132099998e-06,1.107994773219323e-06,4.078561246734602e-07,0.0,4.283257762608565e-06,6.624390800275843e-06,1.5465415609462396,0,0,0,0,0,0,0,0,0,1,1
600,1357.0,1072.0,650.0,427.0,300.0,203.0,112.0,87.0,81.0,15.0,0.000278793720998365,0.00021796508044883727,0.00013468881392823243,9.505864250025157e-05,5.763001186601944e-05,3.983342954839879e-05,2.3673266646586662e-05,1.6065924211680185e-05,8.25908652463757e-06,5.56301617836365e-06,8.775309928513725e-05,9.500379550551195e-05,1.0826248647278975,0,0,0,0,0,0,0,0,0,0,0
601,1049.0,769.0,492.0,287.0,169.0,58.0,13.0,20.0,16.0,3.0,0.00021551555882629692,0.00015635741312048122,0.00010194907146567746,6.38918744673822e-05,3.246490668452429e-05,1.1380979870971083e-05,2.7477898786216664e-06,3.6933159107310773e-06,1.6314244986938408e-06,1.11260323567273e-06,5.907449379590526e-05,7.577819283902177e-05,1.2827543613896897,0,0,0,0,0,0,0,0,0,0,0
602,993.0,1817.0,1428.0,1257.0,1242.0,1112.0,584.0,380.0,258.0,0.0,0.00020401043843137545,0.0003694426783353893,0.0002959009635223321,0.00027983305298083424,0.0002385882491253205,0.0002182008554572387,0.00012343917608577333,7.017300230389047e-05,2.630672004143818e-05,0.0,0.00018258951362835923,0.00012291471946732047,0.6731747607369368,0,0,0,0,0,0,0,0,0,1,1
603,427.0,128.0,27.0,23.0,20.0,18.0,24.0,16.0,25.0,6.0,8.772654301127625e-05,2.6025681247622363e-05,5.594766117018885e-06,5.12025474825711e-06,3.842000791067963e-06,3.5320282358186123e-06,5.072842852839999e-06,2.9546527285848617e-06,2.5491007792091263e-06,2.22520647134546e-06,1.4464307698304064e-05,2.6691214195992505e-05,1.845302950021384,0,0,0,0,0,0,0,0,0,0,0
604,147.0,35.0,9.0,4.0,2.0,5.0,3.0,3.0,2.0,0.0,3.0200941036668872e-05,7.116397216146739e-06,1.8649220390062949e-06,8.904790866534104e-07,3.842000791067963e-07,9.81118954394059e-07,6.341053566049999e-07,5.539973866096616e-07,2.039280623367301e-07,0.0,4.2830089217527565e-06,9.341841213244393e-06,2.1810888735048732,0,0,0,0,0,0,0,0,0,1,1
605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,10
606,866.0,349.0,202.0,126.0,56.0,26.0,12.0,4.0,14.0,4.0,0.0001779184689643214,7.096064652672034e-05,4.1857139097696844e-05,2.805009122958243e-05,1.0757602214990297e-05,5.101818562849107e-06,2.5364214264199996e-06,7.386631821462154e-07,1.4274964363571107e-06,1.4834709808969732e-06,3.408318186219807e-05,5.5543338288677026e-05,1.6296358582264463,0,0,0,0,0,0,0,0,0,0,0
607,285.0,79.0,30.0,10.0,11.0,8.0,5.0,8.0,4.0,3.0,5.855284486701108e-05,1.6062725145016926e-05,6.21640679668765e-06,2.226197716633526e-06,2.1131004350873796e-06,1.5697903270304944e-06,1.0568422610083332e-06,1.4773263642924309e-06,4.078561246734602e-07,1.11260323567273e-06,9.0795693273114e-06,1.8003992568300842e-05,1.9828907771063113,0,0,0,0,0,0,0,0,0,0,0
608,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0544857848074062e-07,0.0,2.0721355988958834e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1266213837032895e-08,8.699781207813077e-08,2.1031127581767324,0,1,0,1,1,1,1,1,1,1,8
609,29.0,23.0,10.0,9.0,3.0,3.0,0.0,2.0,3.0,0.0,5.9580087759414785e-06,4.676489599182143e-06,2.0721355988958832e-06,2.0035779449701735e-06,5.763001186601944e-07,5.886713726364353e-07,0.0,3.693315910731077e-07,3.0589209350509513e-07,0.0,1.655040709486451e-06,2.086797870620219e-06,1.2607978636859825,0,0,0,0,0,0,1,0,0,1,2
610,597.0,271.0,183.0,130.0,91.0,24.0,12.0,10.0,17.0,2.0,0.00012265280135300216,5.5101247016450466e-05,3.792008145979466e-05,2.8940570316235838e-05,1.7481103599359232e-05,4.709370981091483e-06,2.5364214264199996e-06,1.8466579553655386e-06,1.7333885298622058e-06,7.417354904484866e-07,2.7366337812803015e-05,3.8307741286829105e-05,1.3998073680202305,0,0,0,0,0,0,0,0,0,0,0
611,334.0,86.0,30.0,16.0,18.0,17.0,9.0,11.0,12.0,4.0,6.861982521256738e-05,1.7486004588246275e-05,6.21640679668765e-06,3.5619163466136414e-06,3.4578007119611667e-06,3.3358044449398003e-06,1.9023160698149998e-06,2.0313237509020925e-06,1.2235683740203805e-06,1.4834709808969732e-06,1.0931843727665036e-05,2.0830657222017723e-05,1.9054852221112706,0,0,0,0,0,0,0,0,0,0,0
612,1151.0,807.0,732.0,706.0,679.0,452.0,249.0,153.0,207.0,24.0,0.00023647131383133248,0.0001640837872408691,0.00015168032583917865,0.00015716955879432694,0.00013043592685675734,8.869315347722293e-05,5.263074459821499e-05,2.825386671709274e-05,2.1106554451851565e-05,8.90082588538184e-06,0.00010394260576922286,7.563340246078928e-05,0.7276451185397573,0,0,0,0,0,0,0,0,0,0,0
613,4.0,2.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,8.217943139229625e-07,4.066512694940994e-07,8.288542395583534e-07,4.452395433267052e-07,0.0,1.962237908788118e-07,0.0,0.0,0.0,0.0,2.6987631571809326e-07,3.3929997691391297e-07,1.256776825076044,0,0,0,0,1,0,1,1,1,1,5
614,141.0,53.0,8.0,4.0,8.0,5.0,2.0,8.0,4.0,0.0,2.8968249565784428e-05,1.0776258641593634e-05,1.6577084791167067e-06,8.904790866534104e-07,1.5368003164271851e-06,9.81118954394059e-07,4.227369044033333e-07,1.4773263642924309e-06,4.078561246734602e-07,0.0,4.711853443733864e-06,9.083956864103149e-06,1.9278536964713313,0,0,0,0,0,0,0,0,0,1,1
615,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.4381400493651844e-06,0.0,0.0,0.0,1.9210003955339814e-07,0.0,0.0,0.0,1.0196403116836505e-07,0.0,1.7322041200869476e-07,4.4913407786193243e-07,2.5913513166550817,0,1,1,1,0,1,1,1,0,1,7
616,614.0,170.0,83.0,56.0,56.0,49.0,42.0,25.0,45.0,8.0,0.00012614542718717475,3.456535790699845e-05,1.719872547083583e-05,1.2466707213147745e-05,1.0757602214990297e-05,9.614965753061778e-06,8.877474992469998e-06,4.616644888413846e-06,4.588381402576427e-06,2.9669419617939464e-06,2.317982289914631e-05,3.7303199669572114e-05,1.609289203931992,0,0,0,0,0,0,0,0,0,0,0
617,218.0,42.0,11.0,6.0,7.0,2.0,5.0,3.0,7.0,3.0,4.478779010880146e-05,8.539676659376088e-06,2.2793491587854716e-06,1.3357186299801157e-06,1.344700276873787e-06,3.924475817576236e-07,1.0568422610083332e-06,5.539973866096616e-07,7.137482181785553e-07,1.11260323567273e-06,6.211687351704383e-06,1.3764425098607944e-05,2.2158558107806567,0,0,0,0,0,0,0,0,0,0,0
618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,10
619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,10
620,3403.0,4194.0,3012.0,1165.0,285.0,35.0,10.0,16.0,21.0,6.0,0.0006991415125699603,0.0008527477121291264,0.00062412724238744,0.00025935203398780575,5.474851127271847e-05,6.867832680758413e-06,2.1136845220166664e-06,2.9546527285848617e-06,2.141244654535666e-06,2.22520647134546e-06,0.0002506419633404292,0.00034117919211858433,1.3612208085567228,0,0,0,0,0,0,0,0,0,0,0
621,482.0,373.0,202.0,86.0,23.0,13.0,12.0,9.0,10.0,2.0,9.902621482771699e-05,7.584046176064954e-05,4.1857139097696844e-05,1.9145300363048324e-05,4.418300909728157e-06,2.5509092814245534e-06,2.5364214264199996e-06,1.6619921598289848e-06,1.0196403116836504e-06,7.417354904484866e-07,2.4879811562864556e-05,3.578220112967121e-05,1.438196475870086,0,0,0,0,0,0,0,0,0,0,0
622,2506.0,2917.0,2893.0,2542.0,2439.0,1868.0,957.0,548.0,455.0,27.0,0.000514854137672736,0.000593100876557144,0.0005994688287605791,0.0005658994595682423,0.00046853199647073807,0.00036654604136162044,0.000202279608756995,0.00010119685595403151,4.6393634181606095e-05,1.001342912105457e-05,0.00034682848684047476,0.00023589951462203338,0.6801616809358807,0,0,0,0,0,0,0,0,0,0,0
623,334.0,54.0,34.0,8.0,19.0,6.0,3.0,5.0,7.0,5.0,6.861982521256738e-05,1.0979584276340684e-05,7.045261036246003e-06,1.7809581733068207e-06,3.6499007515145647e-06,1.1773427452728707e-06,6.341053566049999e-07,9.233289776827693e-07,7.137482181785553e-07,1.8543387261212166e-06,9.737839347383586e-06,2.095947039376542e-05,2.1523517087212976,0,0,0,0,0,0,0,0,0,0,0
624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,10
625,126.0,63.0,32.0,8.0,5.0,4.0,4.0,1.0,3.0,0.0,2.5886520888573318e-05,1.2809514989064131e-05,6.630833916466827e-06,1.7809581733068207e-06,9.605001977669908e-07,7.848951635152472e-07,8.454738088066666e-07,1.8466579553655386e-07,3.0589209350509513e-07,0.0,5.018925502654164e-06,8.37867925708807e-06,1.6693836786956453,0,0,0,0,0,0,0,0,0,1,1
626,938.0,1232.0,817.0,725.0,687.0,860.0,430.0,309.0,197.0,25.0,0.00019271076661493472,0.0002504971820083652,0.00016929347842979366,0.00016139933445593065,0.00013197272717318452,0.00016875246015577813,9.088843444671665e-05,5.7061730820795144e-05,2.0086914140167914e-05,9.271693630606084e-06,0.00012519347218762727,7.871371514703125e-05,0.6287360746369887,0,0,0,0,0,0,0,0,0,0,0
627,328.0,96.0,39.0,15.0,12.0,3.0,5.0,6.0,8.0,0.0,6.738713374168293e-05,1.951926093571677e-05,8.081328835693944e-06,3.339296574950289e-06,2.3052004746407777e-06,5.886713726364353e-07,1.0568422610083332e-06,1.107994773219323e-06,8.157122493469204e-07,0.0,1.0420144121889572e-05,2.0873594486873095e-05,2.0031771082046346,0,0,0,0,0,0,0,0,0,1,1
