822,257,50,42,24,24,26,35
1245,570,152,106,74,25,20,10
0,0,0,0,0,0,0,0
274,137,46,37,16,4,4,2
0,0,0,0,0,0,0,0
1833,3065,2872,2670,2391,2517,1313,587
292,364,149,136,71,50,48,39
114,31,6,4,4,2,3,2
225,74,20,11,7,4,7,10
183,195,107,107,81,23,16,3
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1453,2500,2662,2585,2130,1631,1141,229
310,108,19,16,10,5,5,1
534,111,19,24,10,14,7,11
234,201,74,61,27,12,2,1
272,84,25,18,7,5,4,2
112,22,4,1,0,0,0,0
11,2,1,0,0,0,0,2
134,24,2,3,1,0,0,2
242,92,19,15,13,3,4,2
480,166,55,44,27,10,9,13
7,1,0,0,0,1,0,1
379,63,15,11,8,3,3,3
0,0,0,0,0,0,0,0
315,226,184,168,205,78,89,12
404,267,88,58,39,9,11,7
0,0,0,0,0,0,1,0
691,850,551,411,218,93,57,26
813,400,147,93,61,20,30,13
456,261,99,106,80,14,9,12
27,5,0,1,1,0,1,2
446,119,11,12,7,0,2,4
256,28,9,21,9,7,16,11
0,0,0,0,0,0,0,0
584,105,19,22,13,11,13,16
1593,883,314,182,94,24,28,27
586,117,18,22,4,6,6,3
212,57,11,10,3,5,4,7
567,129,37,40,22,14,14,31
388,93,12,9,6,3,3,1
210,45,13,9,2,3,2,3
143,30,7,7,0,0,3,9
633,70,18,13,17,6,48,24
2604,3349,3409,3026,4077,2902,3182,932
111,27,4,10,2,1,2,1
444,128,25,24,9,7,10,7
0,0,0,0,0,0,0,0
61,13,6,8,6,3,8,4
161,105,24,15,12,17,7,7
33,1,0,1,0,0,2,2
960,1021,764,802,750,668,430,353
1761,1068,445,311,143,23,25,19
314,99,8,6,4,1,3,4
1161,1263,915,943,936,720,373,121
460,182,43,27,7,4,5,4
1344,1032,543,346,206,79,46,29
1430,1772,1152,1158,1421,703,848,335
12,2,2,0,1,2,0,0
93,5,1,6,0,3,3,6
1492,877,388,334,273,48,58,142
1332,819,322,221,133,42,41,22
407,221,59,27,17,1,5,2
244,125,13,6,8,4,7,7
778,93,16,35,11,18,33,16
0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0
105,7,0,4,3,3,6,4
664,162,34,30,25,12,15,30
448,303,134,66,70,17,45,20
0,0,0,0,0,0,0,0
208,55,11,11,6,1,3,2
632,114,24,20,12,10,15,11
2840,3957,3266,2199,2321,1452,1287,258
0,0,0,0,0,0,0,0
566,418,269,360,429,182,206,54
95,20,2,3,1,0,2,0
32,9,2,4,0,0,1,1
1061,409,94,73,36,30,43,30
550,142,22,14,4,5,1,5
0,0,0,0,0,0,0,0
38,21,4,21,9,3,9,2
0,0,0,0,0,0,0,0
1475,1798,1856,1517,2259,1149,1343,383
0,1,0,0,1,0,0,0
101,123,5,14,2,0,2,0
376,122,6,13,12,8,5,6
647,279,41,13,8,1,4,8
2027,2738,2962,2324,2698,1588,1577,352
0,0,0,0,0,0,0,0
3190,3683,2946,2217,1948,693,364,94
1256,418,78,96,42,18,24,22
221,54,9,10,11,4,10,8
143,17,3,2,2,6,2,4
414,45,8,22,6,4,15,9
0,0,0,0,0,0,0,0
249,105,57,24,10,6,127,15
2563,3787,3465,3101,3367,1872,1543,426
749,187,41,51,16,18,23,18
502,812,633,532,401,273,157,31
2235,3193,2965,2747,2982,1624,1491,278
776,302,51,44,34,13,12,30
704,645,361,296,221,125,338,29
151,767,39,133,98,24,207,49
909,586,237,146,87,27,28,21
403,113,29,35,7,9,11,8
331,71,11,11,5,3,4,14
2345,3257,3022,2610,2548,1396,948,224
1309,2413,2161,1711,1035,498,252,35
1207,1706,1411,893,939,309,268,39
512,214,131,106,112,29,33,8
0,0,0,0,0,0,0,0
620,182,26,36,16,5,18,7
301,53,12,17,12,2,8,5
2095,2676,2771,2281,2463,1229,1067,206
1119,926,708,493,469,228,139,50
4624,4933,3713,2698,2419,1455,1332,515
3724,5184,5061,4351,4671,2592,2009,502
1609,2002,1789,1459,2065,947,922,257
1869,2713,2475,2133,2188,1369,1367,522
901,1517,1243,1048,763,470,613,150
460,516,253,173,112,33,16,3
1137,1400,906,697,830,201,125,15
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
555,190,47,33,17,6,10,13
0,0,0,0,0,0,0,0
118,28,9,7,4,5,2,3
407,118,18,12,8,6,15,9
129,9,1,1,0,1,0,0
6682,9553,9953,8839,10454,6097,4670,898
634,114,19,6,13,3,3,4
1,1,0,0,0,0,0,0
19,3,3,4,0,0,0,0
419,158,36,26,16,7,10,8
457,75,5,7,9,4,4,9
527,279,106,59,38,13,17,15
1436,1844,1804,1482,2188,1132,1175,330
1170,1464,1374,1182,1810,1288,1463,238
252,87,2,4,7,7,0,33
1045,747,352,206,167,29,19,7
6,1,1,0,1,0,0,0
203,68,34,31,30,15,339,24
1,0,0,0,0,0,0,0
1251,1186,1215,1011,1301,714,677,218
768,638,347,285,278,69,72,28
185,44,9,4,1,1,1,5
0,0,0,0,0,0,0,0
66,12,4,2,1,0,0,1
314,47,8,8,8,3,57,5
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1488,3032,3239,2746,2299,1456,1179,173
1013,709,280,190,104,10,12,21
0,0,0,0,0,0,0,0
3658,6747,9217,13225,17003,14341,24259,20476
363,404,311,257,243,122,126,76
0,0,0,0,0,0,0,0
29,5,4,1,1,1,1,0
216,61,14,10,7,12,4,13
1118,592,265,182,137,81,598,91
1242,903,474,327,214,34,34,21
1391,2314,2302,2052,1654,921,623,96
924,203,44,36,19,19,17,23
265,106,14,16,3,3,3,2
0,0,0,0,0,0,0,0
1416,627,180,175,80,15,23,15
527,133,12,20,12,6,9,11
6,1,0,0,0,0,0,0
163,116,4,8,6,0,6,0
670,242,88,42,52,12,27,25
650,208,34,42,17,5,16,20
1003,941,610,509,750,293,365,99
18,5,0,6,0,0,1,0
350,101,19,20,2,6,3,3
18,1,0,3,1,0,0,1
1304,392,84,108,67,39,56,33
376,80,11,15,3,8,2,4
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
3011,4617,1765,1274,1305,222,51,26
732,452,92,72,60,8,6,9
2600,3412,3216,2911,3033,1449,995,185
476,114,26,20,18,8,5,10
0,0,0,0,0,0,0,0
276,145,15,34,6,1,1,2
779,1171,927,912,798,855,447,194
543,167,48,31,17,5,7,6
579,176,20,24,13,4,10,8
551,194,68,43,33,11,8,13
373,76,12,13,6,3,8,8
450,145,55,42,28,26,21,23
431,68,9,8,4,1,3,16
536,118,26,16,10,10,14,13
1659,1407,1436,1276,1456,1579,2730,1224
2967,3001,1845,1200,1049,390,370,71
1134,601,155,127,59,26,38,30
14,1,0,0,0,0,0,1
357,83,5,4,5,0,1,3
509,467,306,258,233,68,63,17
100,15,3,9,5,2,3,8
151,43,5,8,5,2,1,4
445,78,24,19,4,8,27,19
345,312,122,63,22,16,6,8
1476,2910,3446,3086,2735,2102,1636,326
153,92,11,15,2,1,3,1
1800,2971,2147,2087,2933,1812,2175,601
476,200,66,45,18,5,11,13
257,78,33,25,15,13,23,7
405,507,450,277,234,121,110,17
637,94,17,26,18,12,108,23
818,522,205,145,140,29,54,12
288,110,3,8,2,1,2,2
388,101,58,36,27,12,13,10
432,96,17,22,19,8,6,16
823,234,38,43,20,12,22,21
262,81,16,18,6,4,3,13
287,169,71,33,37,23,13,9
135,27,4,6,1,2,6,8
600,179,19,26,12,15,9,3
516,139,17,25,10,5,12,10
308,331,209,104,48,23,20,3
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
355,109,23,20,8,6,8,2
274,43,9,18,12,9,17,6
375,109,20,31,23,12,48,18
330,108,26,21,9,5,5,5
377,73,5,13,8,6,8,8
0,0,0,0,0,0,0,0
4,0,0,1,0,1,2,0
2708,3536,2360,1946,1775,773,784,264
589,185,38,25,9,5,6,13
1061,600,199,159,86,18,25,18
231,47,14,8,4,2,2,8
609,702,349,269,211,73,52,14
546,295,99,79,53,10,53,14
525,258,90,64,41,10,7,7
302,105,5,10,3,3,5,12
314,81,14,5,3,4,2,4
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
302,85,17,10,6,4,7,5
0,0,0,0,0,0,0,0
95,19,1,1,1,0,0,3
96,18,4,4,0,1,3,1
620,150,32,42,23,14,18,15
958,235,28,36,15,13,12,17
510,204,30,33,12,13,9,7
245,73,31,22,13,8,4,5
887,1666,1310,1084,807,437,489,140
206,126,46,31,11,6,6,6
344,74,18,14,6,1,3,6
29,5,1,3,0,2,1,1
0,0,0,0,0,0,0,0
415,78,17,28,13,3,9,21
729,268,41,37,10,9,19,10
702,180,21,20,6,4,7,8
0,0,0,0,0,0,0,0
66,13,3,0,1,0,2,2
1380,1560,670,664,608,121,101,28
524,177,29,25,17,7,4,14
1242,1606,1563,1341,1794,964,1055,297
399,238,79,50,20,7,4,6
229,136,25,23,7,2,4,4
607,885,732,528,361,86,35,8
231,54,12,19,6,5,7,3
509,160,42,30,15,7,26,12
544,406,185,154,121,58,24,15
820,681,337,275,215,85,54,24
134,15,6,8,8,9,9,13
190,104,30,39,14,5,13,5
142,22,9,7,6,3,6,4
721,1074,1325,1298,2247,1664,2010,343
1833,2570,2545,2132,3110,1690,1487,443
33,3,0,2,2,0,1,1
434,144,39,16,7,5,8,12
450,183,46,34,5,6,9,8
1319,562,125,71,24,16,16,19
548,108,12,13,7,1,3,11
318,40,4,19,8,7,15,17
18,0,0,0,0,0,0,0
163,48,1,10,2,2,2,5
529,156,32,29,15,4,12,10
213,73,40,35,18,12,5,3
858,388,133,73,81,18,83,24
993,925,803,755,784,462,362,151
0,0,0,0,0,0,0,0
584,381,130,80,41,19,16,17
151,47,13,19,6,3,1,1
1195,607,244,210,172,72,48,30
2135,1052,499,298,228,38,28,28
432,298,213,112,102,66,91,67
904,504,121,131,66,24,35,30
546,386,172,116,85,20,23,9
2300,3732,4165,4145,4767,2488,2144,208
6,1,2,1,0,0,3,1
263,30,6,14,4,6,6,6
409,121,39,25,22,8,10,3
838,396,163,128,74,17,23,19
786,246,46,48,16,8,18,24
935,537,153,123,66,37,34,25
3416,5212,5219,4780,5030,3118,3248,1702
792,429,213,112,90,15,8,9
201,147,11,27,14,0,3,1
578,117,13,21,10,9,6,13
1004,1368,1612,1762,2336,2851,4746,585
314,75,10,11,2,3,4,9
857,514,183,123,67,30,35,39
0,0,0,0,0,0,0,0
1103,308,68,54,30,19,21,23
849,598,227,169,116,43,53,56
5212,8808,9366,8212,9348,5278,5073,1600
603,432,148,139,119,24,39,3
484,416,123,119,110,25,14,2
1829,2634,2856,2602,3781,2105,2143,374
735,385,169,108,81,31,36,9
1094,573,125,95,84,17,23,9
3247,4616,3933,3420,3830,2050,2091,551
1989,2415,2175,1891,2272,1384,1450,387
439,184,50,29,33,13,12,13
2594,2833,2145,1730,1759,1283,5505,48179
277,97,11,11,4,4,10,8
7553,19594,85246,195455,420588,684567,1.17653e+06,2.62278e+06
812,254,65,46,23,27,28,38
362,92,19,18,14,7,12,21
763,1265,1549,1456,1400,1339,1013,135
355,104,9,15,5,2,5,5
544,273,78,63,28,9,7,7
450,74,13,24,8,6,9,15
578,160,27,20,11,6,11,9
355,91,10,9,6,6,4,5
39,8,2,8,2,0,0,0
313,117,8,9,7,1,5,1
374,91,12,21,6,4,11,6
534,403,162,125,77,6,11,4
823,568,167,103,61,26,19,21
394,47,12,23,6,10,9,11
465,324,111,93,59,21,11,11
976,1287,1151,945,1247,667,644,203
316,81,7,12,7,9,13,6
698,237,79,56,42,13,117,21
2355,3613,2660,3183,3239,1594,1939,417
122,11,11,19,9,5,5,9
788,276,77,51,38,16,44,23
236,72,15,21,3,5,3,17
491,157,26,14,16,3,12,12
114,42,11,2,5,2,0,2
231,65,14,8,8,5,9,6
1199,686,306,238,182,52,35,15
228,47,8,8,5,3,2,6
1962,2782,1413,2127,1875,520,810,441
453,135,35,49,30,23,31,29
497,95,17,15,12,5,7,8
1483,1348,673,590,444,177,104,36
797,205,37,42,19,13,12,26
1913,1159,432,246,161,61,55,42
245,70,11,23,6,15,10,16
628,103,8,11,7,3,10,5
288,323,145,178,132,215,58,94
299,62,18,11,8,4,13,9
373,77,14,14,4,2,4,7
187,108,30,36,22,4,3,0
2550,3295,3305,2780,3035,2042,2503,591
169,36,5,2,2,0,1,3
379,64,13,20,9,8,7,4
906,1275,1590,1454,2173,1798,2823,1158
629,128,27,18,12,3,7,15
2,0,0,0,0,0,0,0
178,20,0,4,3,0,2,3
475,145,13,24,7,2,2,9
183,26,5,10,0,1,0,1
86,10,0,0,2,1,0,0
610,111,14,50,31,22,37,48
739,296,65,55,16,6,2,11
783,270,56,50,20,10,16,11
2496,3288,3265,2810,4070,2036,2471,586
