Estimated_Fitness,Likelihood_Log,Estimated_Mean_Fitness,Estimated_Read_Number_t0,Estimated_Read_Number_t1,Estimated_Read_Number_t2,Estimated_Read_Number_t3,Estimated_Read_Number_t4,Estimated_Read_Number_t5,Estimated_Read_Number_t6
0.023476727491596867,-1320.7161042858756,,220,322,4,517,316,312,149
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
0.001958393206384068,-71.17740282833381,,1054,550,1539,1261,450,356,139
-0.010131934802239211,-69.61390261069765,,326,95,542,383,83,0,0
0.006447566630752752,-192.018197594321,,1353,876,1989,1919,953,890,1991
-0.0014119337405054046,-88.67072820490573,,812,360,913,637,211,181,32
-0.01338788120202004,-102.57020790216824,,622,155,844,405,94,0,0
0.007264983266668566,-39.402567111296065,,280,188,630,584,248,234,384
0.002988434902234135,-67.88175635154913,,970,531,1251,1198,356,358,654
0.0025689105964867886,-106.60248361634302,,408,219,355,578,145,218,39
0.0013529390508031792,-46.48171953958405,,567,287,431,493,151,147,233
-0.0009140493381177852,-29.903805600297822,,830,377,938,813,205,157,169
-0.015635244839458606,-90.73296605008045,,512,114,728,299,57,0,0
0.011270352773070536,-183.41002499589706,,118,96,340,255,90,99,5
-0.0009493621000380066,-70.25040617198091,,735,333,1037,748,184,202,53
0.021599829276913042,-1791.5803587410717,,318,426,4,630,337,372,484
0.021864739751155784,-3195.835570926604,,498,675,4,1024,636,618,818
-0.0007260953960376644,-69.28096523817054,,928,425,836,871,247,168,350
0.001549592381718848,-40.690781657367246,,662,338,723,562,195,207,131
-0.004260630907639077,-37.11909123322592,,1262,488,991,735,156,152,189
0.02694841147145189,-5084.591257259368,,450,779,4,1728,1131,1179,440
0.005930189948404,-64.92670084028599,,663,418,1291,1128,434,488,240
0.008043008641564778,-872.1690898862621,,386,269,2,234,40,30,15
0.004407433892968399,-135.2358010198483,,499,292,865,1047,250,365,83
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
0.000933738040349091,-59.96779158597798,,703,349,515,777,204,174,211
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
-0.03080885251479386,-26.700356555503262,,603,65,47,12,0,2,2
-0.001037271526074629,-77.42649253608768,,837,378,1278,815,223,190,402
0.027123897046513423,-3210.7871508074013,,259,452,4,1150,649,701,68
-0.008194296676266807,-152.55778016324422,,642,205,759,379,84,24,0
0.004648447922287018,-359.43663607495944,,700,415,1050,737,240,189,12
-0.018178682128707744,-110.74873457905461,,356,70,644,219,46,0,0
0.006456342132090346,-58.09468824185986,,1289,834,2318,2226,1018,781,647
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
0.0013967829570474774,-96.72065905487327,,868,441,1404,1072,364,281,626
0.0016533402417770436,-45.15740990678093,,523,269,807,670,209,167,74
0.008999690341925208,-381.2727282356305,,349,255,488,874,185,212,11
0.004472433879229612,-54.977018218483806,,556,327,523,814,278,252,184
0.0010126514352718518,-105.3277685221206,,813,405,1583,1496,371,265,64
-0.017246403839740507,-162.57523002617614,,630,130,1155,431,79,0,0
-0.01951880629971297,-155.16305412644377,,494,91,877,273,57,0,0
0.0031962401648253365,-84.9143068601814,,834,461,1396,1285,530,339,625
-0.002407626646455682,-61.104531497412644,,800,338,627,533,188,103,217
0.017371447213285273,-2441.3685283991326,,605,661,3,709,296,401,561
0.006318726870391155,-123.88878803374564,,961,618,1352,1048,560,557,316
0.010214646756031828,-251.07281154707033,,888,688,492,1754,754,1049,1114
-0.005364354740577762,-53.76385824597976,,335,123,293,233,34,26,2
0.0009931913106316,-155.61054760663893,,541,269,293,638,198,185,25
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
-0.0013469718794407093,-47.18111144506173,,405,180,706,547,135,99,21
-0.015755170070448084,-90.88499290413165,,439,97,608,235,56,0,0
0.02260290966254198,-2020.127148579049,,350,492,4,714,370,438,376
-0.0033686341719079346,-4.7862393207216005,,1,0,2,1,0,0,0
0.029404299159303027,-2753.061380632253,,286,557,5,920,395,409,13
0.024411398539183678,-4178.392596627432,,503,771,4,1383,878,848,880
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
-0.017577067546426038,-45.39801681255812,,515,105,155,183,8,2,5
0.0022878232210931035,-32.40731170113198,,506,268,697,649,188,177,114
0.0037758788307656866,-37.0381090342225,,705,401,1169,1309,362,323,282
0.02214196261778764,-1894.6018124344855,,323,444,4,662,298,348,128
-0.05320934261423767,-5.9577529294910425,,49,1,2,0,0,0,0
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
-0.004705916107449215,-35.91317844054087,,547,207,691,412,95,61,38
-0.004480207170986013,-69.53039927705247,,586,224,910,488,158,70,22
0.015421203014796572,-514.9618351899161,,1234,1229,2277,2779,1734,2556,1318
0.008904198915499172,-205.05404892911017,,701,510,741,1187,453,790,1723
-0.03062642885460991,-20.71744895604708,,327,35,79,29,0,0,0
-0.01698134889345487,-200.33487410003505,,458,96,1154,441,98,0,0
-0.006442946231101883,-7.1178362315024755,,1,0,2,0,0,0,0
-0.015052583660853627,-73.84673237513762,,434,100,696,372,37,0,0
-0.00429189413047182,-40.251917403447564,,649,250,600,370,111,80,29
-0.003492303039381117,-84.96725210673429,,637,255,971,543,176,104,18
-0.014161155133180003,-128.21277156996047,,545,131,910,402,98,0,0
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
-0.01412746866959249,-146.713011263196,,727,175,1222,561,115,0,0
-0.014028632041886095,-63.73445876900278,,576,139,646,318,57,0,0
0.035712943856510936,-274.31267302350534,,3,7,5,205,3,0,0
-0.006442946231101883,-7.1178362315024755,,1,0,2,0,0,0,0
-0.014064665396347539,-93.02007674420267,,477,115,702,316,73,0,0
-0.01198018004474364,-54.016057636150784,,403,107,530,330,55,0,0
0.0017273614484199047,-89.22293589362089,,981,506,1183,1065,373,321,90
-0.009585482002956537,-35.74186333729458,,783,234,636,343,49,52,54
-0.0240832698845849,-31.39018064520488,,374,55,187,76,2,1,0
-0.013297002319789409,-143.9378970293282,,789,198,1312,656,128,0,0
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
0.04101176320822637,-2982.384750357359,,30,102,6,1461,377,517,2
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
0.02451680348007723,-1425.8142993974814,,240,369,4,572,423,508,628
0.0025741488950385555,-54.87595587930812,,953,512,1068,980,358,324,493
-0.024492162591222073,-15.718776708947711,,156,22,31,13,0,1,0
0.0013889151779831526,-154.6242931175781,,878,445,856,1036,321,318,36
-0.014195984285404042,-115.00076222090105,,522,125,840,372,87,0,0
-0.01590090083395352,-121.22802908090873,,659,145,898,345,76,0,0
-0.021163630499682763,-121.68344226621356,,431,74,784,259,30,0,0
-0.06837813146792379,-7.61383629988439,,369,6,1,0,0,0,0
0.022814683056174248,-732.679307546973,,124,176,4,310,228,219,41
-0.00011412897604941383,-103.20015138136408,,673,318,887,755,211,224,23
0.020873998143736368,-702.0690605136573,,145,187,4,288,189,202,328
0.02035012532969969,-1124.385332894247,,228,287,4,417,168,144,131
0.015534505516351837,-2143.918730265681,,563,563,3,600,263,343,614
0.00930875744493984,-58.20933071346789,,505,375,568,738,296,459,561
0.03243132763391032,-625.4114302027256,,8,18,5,356,23,24,1
-0.017108441850452658,-42.90655622266516,,107,22,1,8,0,1,1
0.024509647324246778,-2976.2246288613687,,371,571,4,1043,562,672,809
-0.01365360938516573,-90.44724598377937,,510,125,725,342,77,0,0
0.0028223379821685126,-49.962768525819726,,750,408,645,715,230,242,191
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
0.0038200785478347673,-64.57627029784831,,967,551,1601,1391,609,428,228
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
0.0021397565886047674,-30.744675818434924,,373,196,463,388,121,106,100
0.0005782678959457457,-29.362919483230264,,484,236,672,540,156,113,99
0.0262474444522556,-1477.9574486694135,,174,291,4,624,345,347,473
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
0.004144977556803453,-490.94264977175214,,546,316,1021,602,261,109,3
0.026834774535257087,-96.78790971666002,,4,6,4,74,2,0,0
-0.0071010420776326895,-38.60886535241924,,156,52,25,42,3,0,0
-0.0026965763565370933,-44.866829343281324,,632,263,730,462,137,109,38
-0.0010952520994732978,-59.14941969509232,,904,407,1002,844,202,165,349
-0.00042991787515088593,-475.5243084767299,,336,156,1688,1078,221,172,2
0.0014518776320512328,-84.66065909127622,,975,496,1039,1405,380,270,446
0.016507090699026408,-1553.6049179290592,,386,405,3,481,140,118,78
-0.012311313562680292,-88.5253921579105,,307,80,598,318,77,0,0
0.0017680282290988302,-36.84012535973896,,801,414,825,710,244,213,268
0.004607065430151085,-50.82248095590272,,1061,628,1439,1358,540,478,689
-0.9977403895589626,-11.092387894350813,,232,0,0,0,0,0,0
-0.005933615858131976,-92.6969789226907,,507,181,1192,568,139,82,34
-0.013872185215786287,-148.07912165579177,,257,62,843,418,99,0,0
-0.01515094000717257,-78.1831527913405,,441,101,599,251,53,0,0
0.0022983083644923692,-40.16452410487868,,820,435,1094,1046,303,269,377
0.01936342868605315,-1173.8683538787586,,242,291,3,415,223,208,402
0.007799157066690646,-42.88292332555659,,992,685,1628,1920,897,773,767
0.0068773939716394355,-45.62079515829036,,1002,662,1650,2117,834,746,727
0.0064426478462755845,-215.8567268766555,,102,66,86,245,101,52,0
0.02272885232115154,-2680.9204936527995,,401,567,4,912,703,613,533
0.0025888499221543063,-51.80395802012766,,888,477,839,1022,297,301,363
0.0029502069047170837,-53.833902930096755,,1301,712,1741,1260,520,448,497
0.006437892047228465,-51.76464446268666,,1158,749,1688,1454,669,665,694
0.042466303973866165,-1289.620218155829,,6,21,6,818,102,128,4
-0.021427266944972354,-53.26344608512763,,324,55,357,110,12,0,0
-0.015960715210393675,-72.11037508233191,,326,71,494,196,40,0,0
0.02417933497364541,-3204.4137051392886,,512,776,4,1084,687,974,1754
-0.9977403895589626,-33.845760291561966,,174,0,0,0,0,0,0
-0.0011941560385327525,-128.15976355981186,,413,185,591,562,116,74,0
0.023502990916426166,-2323.5566563160405,,343,503,4,829,564,559,559
0.009630133748671141,-91.76700802550349,,852,642,1318,1392,697,843,1500
0.021055890592861108,-1873.6379201883453,,471,614,16,873,469,423,282
-0.017098682551267515,-56.46612244582129,,384,80,474,177,15,2,3
-0.013226480947537606,-71.74765862841957,,529,133,705,370,66,0,0
0.0014302710683216648,-45.38675344546894,,1005,511,890,968,274,277,313
0.02264427909240388,-2815.0596513366577,,417,587,4,940,499,605,776
-0.016218373609698335,-112.55907522369185,,460,100,725,272,64,0,0
0.0222723974528785,-3412.819628907535,,471,651,4,1089,661,695,1204
0.005573626270977263,-69.75986824007401,,675,419,856,1117,379,397,638
0.0018570990111256278,-42.853246728900615,,822,426,1450,1130,384,280,340
-0.03213177817950029,-51.36321547437167,,296,30,1,6,0,0,1
0.00286964291877944,-39.228641884072296,,1242,677,1613,1335,498,418,398
-0.01588758942580804,-167.08452404043015,,605,134,1008,334,76,4,0
0.006238368458273534,-39.67304620020873,,1293,828,2763,2425,960,878,861
0.0009125767877633726,-44.17033712082466,,732,363,685,628,191,193,111
0.006284827568069834,-109.52528012007772,,751,482,1032,1195,521,487,1031
-0.003161326859071176,-26.349938221104445,,263,107,217,200,38,35,37
0.018245502924915204,-1541.0363792615287,,326,371,3,503,160,126,195
0.02171528919785677,-2040.378152163823,,316,425,4,701,377,357,709
0.00263195327446361,-71.58250158473606,,651,350,605,828,259,222,87
0.004702308649762942,-82.88604327002662,,437,260,1016,1682,477,280,196
0.0012713984858125544,-71.06696331686682,,717,362,479,801,214,203,228
0.021613467382623888,-2819.593326401891,,467,626,4,911,379,459,533
0.01757023609843711,-861.8006596700811,,221,244,3,308,101,80,27
-0.004745457935925264,-60.84678290019872,,647,244,1180,711,156,81,32
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
-0.006325533543062656,-33.237295950178996,,777,272,501,316,66,73,86
0.023072926760180846,-983.0410040522822,,171,245,4,398,290,314,100
0.013856543789964614,-191.0262127421338,,515,475,569,853,638,891,459
0.004549908796746096,-60.34803703974157,,1067,630,1652,1470,630,520,748
0.0036809242339849698,-53.692075451610506,,788,446,883,1225,341,309,317
-0.01619871412992479,-54.09079571013978,,352,76,457,196,28,0,0
-0.018450636245399263,-73.60397650359106,,377,73,528,186,28,0,0
0.006774055098771397,-38.01153406242693,,746,490,1085,1143,464,495,444
-0.007753847474659099,-116.69555518971019,,516,168,919,496,137,14,0
-0.016610655122364443,-78.64582384528711,,447,95,567,211,44,0,0
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
0.0037823180234018705,-11.446201713416416,,1,0,2,0,0,0,0
-0.008027321249593676,-17.109680458229327,,21,6,2,2,0,1,0
0.0034277326158951476,-52.26698119537451,,877,491,1117,873,364,325,241
0.02264429274436036,-122.50663492508448,,11,15,4,56,52,38,1
0.0004012190904208648,-84.1122423216492,,666,322,833,761,235,193,29
-0.016669377601510212,-51.20824318323731,,362,77,394,153,28,0,0
0.003406147450585541,-37.910326664669505,,786,439,1159,1202,393,307,196
-0.007712014260864823,-48.16320676907193,,243,79,199,78,22,14,2
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
0.002073068724022547,-83.66331355915449,,502,263,605,596,160,189,473
-0.008676655960283445,-42.62304488057094,,272,85,445,309,54,8,0
-0.005301261657845016,-36.14482813087041,,1003,369,1099,694,147,88,65
-0.006934123480925901,-99.78648463752225,,711,242,1482,1066,191,26,52
0.0038167058716454495,-36.28399783492384,,871,497,1119,1024,378,357,409
0.004061960956726252,-77.30791039676802,,868,501,935,1125,393,363,171
-0.023517332727540193,-36.147639712217895,,298,45,45,55,3,3,0
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
-0.01994927850709596,-77.1894844880029,,247,45,438,143,23,0,0
-0.016267814819765195,-64.57529132807336,,272,59,421,165,33,0,0
-0.009108179069585557,-49.913437360585995,,724,222,733,546,51,48,32
0.0036413239516868137,-65.62624290334163,,786,444,995,930,320,334,156
0.02275097870059498,-2246.741836438857,,367,519,4,784,451,495,386
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
0.0032706504279768297,-37.13201683390358,,657,365,885,847,268,235,346
-0.023167325861066883,-57.48005254114773,,521,81,446,153,7,0,0
0.0041095061150732744,-130.78985931934233,,1068,618,1326,1751,676,455,951
-0.010330156012956771,-44.29964544421023,,199,57,320,235,44,0,0
-0.9977403895589626,7.269505178655127,,80,0,0,0,0,0,0
0.020717834424815555,-1666.0794433534973,,291,373,4,578,229,203,258
-0.0015033291371972022,-231.09669950290868,,594,262,904,571,95,83,4
-0.013150463775216961,-69.81802430650632,,431,108,586,296,62,0,0
-0.012573767072235294,-110.20005619907232,,344,89,700,358,94,0,0
-0.0024059532706662383,-10.508848015731054,,1,0,2,0,0,0,0
0.0023503958070981708,-296.78927774001585,,3046,1620,4045,3765,1345,1109,2461
0.022337342367069298,-2537.171778474146,,406,563,4,853,472,465,235
0.02575055309909705,-2144.195209666342,,292,477,4,824,601,751,571
-0.016581544740551814,-103.53231035688141,,244,52,631,263,47,0,0
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
-0.015560785868487938,-33.26678385780991,,388,87,308,147,24,0,0
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
0.0038681991635575092,-151.40282689966733,,948,542,559,799,289,424,906
0.0021062896206670706,-180.97242402448433,,556,292,645,678,216,285,21
0.002022049011500867,-122.76176356307735,,987,516,1853,1185,431,366,164
-0.02624464292096531,-9.955328973943631,,58,7,7,6,0,0,0
0.03956217865714547,-1568.5568169955407,,14,44,6,679,139,459,2
0.01011292903590668,-120.09901076848885,,603,465,573,1235,421,683,797
0.019792629796793967,-676.2501705396683,,177,217,3,271,126,148,150
0.019465986886832452,-1368.413923083761,,256,309,3,476,163,75,32
-0.013581354766685351,-94.19590901135064,,621,153,851,413,84,0,0
0.0029457993186964644,-324.81502283888835,,1463,800,1929,1891,568,736,114
-0.020756689890656432,-87.12770430194948,,706,123,755,311,15,0,0
0.0005312568677547441,-35.72015186823766,,1302,634,1620,1291,363,309,368
0.004229610108272375,-123.66437231310773,,585,340,635,813,335,292,734
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
0.005026338832860423,-59.89845097399453,,814,492,1096,1110,393,415,685
0.007085726938114052,-180.77054983556437,,1195,797,2368,1741,913,957,463
0.023636912572631494,-3590.7459125672767,,477,704,4,1172,826,1181,2257
-0.009533298235934969,-296.12374997047084,,956,287,2053,777,181,32,9
-0.011806016846601094,-37.376689612784034,,321,86,353,219,28,2,0
-0.013722130570112186,-79.78757088758371,,510,125,756,338,65,1,0
0.001877141976480698,-191.35149652582723,,748,388,426,1009,309,285,658
-0.01143085832370698,-78.82886360675988,,279,76,501,288,77,0,0
0.02041282834306859,-1312.7423334263572,,236,298,4,463,192,258,583
0.006387973556105339,-50.30030101744859,,649,419,1585,1569,641,480,716
0.0010207650672722942,-60.648575412615635,,640,319,1054,780,296,187,73
0.021919064642149287,-1822.0789745045174,,313,425,4,638,348,347,118
-0.010840256325458889,-149.57441412207837,,1462,412,1763,1100,243,1,0
0.01592680613589477,-390.6822277781035,,689,703,213,1528,895,1725,2621
-0.012107274863684223,-8.537270835195887,,1,0,3,0,0,0,0
-0.016986423856646202,-125.34151342490556,,488,102,812,294,64,0,0
-0.0656587038848078,-6.716122423833804,,118,2,4,0,0,0,0
0.00016403752886676864,-61.28344538221172,,713,341,1117,806,245,185,71
-0.015859536851155282,-114.61063980995708,,461,102,714,272,69,0,0
0.00649815632180781,-117.40119774266763,,841,545,1176,1540,638,595,1141
0.008785212822110117,-96.39703234777402,,803,581,952,1506,679,698,1132
-0.010576900960003934,-44.69130070050438,,259,74,368,279,45,0,0
0.014168058706702357,-468.8441721452558,,286,268,121,135,35,93,5
0.0013327140627707268,-51.80700147035528,,1162,588,1608,1282,408,372,178
0.022588509391844015,-2393.1933656857354,,350,491,4,825,437,400,567
-0.01874529763048436,-79.88176590553616,,303,58,507,176,29,0,0
