Estimated_Fitness,Likelihood_Log,Estimated_Mean_Fitness,Estimated_Read_Number_t0,Estimated_Read_Number_t1,Estimated_Read_Number_t2
-0.011350904345822917,-12.695252936726842,,146,53,21
-0.02070298731234554,-17.940007397848362,,548,160,252
0.0017470335183445308,-17.022439372242246,,2170,1092,1772
-0.030179128074871463,-2.4790965770082405,,1,0,0
5.127701882385715e-05,-21.28200488696568,,3419,1652,2260
-0.0067086558114381155,-12.032186060672267,,849,348,512
-0.008008176641604355,-8.416049725148849,,211,84,99
-0.01736348846132649,-9.710343077366035,,46,14,1
-0.003119276626991521,-28.12648434859574,,1404,628,1286
-0.030179128074871463,-2.4790965770082405,,1,0,0
0.009885039511158444,-31.893050016904347,,287,175,758
0.0022072953511483575,-20.958266445248803,,2965,1509,2179
-0.03229984876448736,-15.735444057529957,,225,50,14
0.0865918809178209,-1993.2239297552567,,386,1488,11
-0.003579970793986882,-15.532614139246174,,2481,1099,1514
-0.012712019883594739,-8.878231988264883,,269,95,124
0.018086657934611266,-30.81918708898334,,945,704,1077
0.030514218750231074,-205.40907896484606,,189,189,3
0.03767245325059967,-416.1173534562682,,448,534,21
0.008860704771240832,-77.56912696807028,,133,79,1
-0.021943788724117,-8.419524198301357,,248,70,49
0.002506072211135962,-22.26872316798408,,2311,1184,1575
0.06951104962685033,-4717.247810409218,,1097,2808,7
-0.009767750223433973,-69.20573408864473,,968,369,1075
-0.006784031244793314,-46.19717168024275,,1043,427,1069
-0.030179128074871463,-2.4790965770082405,,1,0,0
0.0048925858336464284,-21.430789698750942,,499,270,259
-0.009024615839470639,-24.0030122480478,,105,40,3
-0.0020264648676750828,-15.081323999226113,,2084,958,1349
-0.01168058538559594,-12.75592188766377,,1054,384,517
0.004282920488712232,-29.85415328215408,,4490,2402,3561
0.0020990259580028316,-23.707363298926865,,4070,2066,3421
-0.01115939261625121,-117.86089124707505,,1607,593,1750
0.002637994790760053,-15.461727747091423,,1683,865,1381
0.06773431537301328,-4187.360038916527,,1030,2526,7
0.04869267781874001,-773.9062045777432,,380,590,4
-0.029683340938985905,-29.493352285331742,,959,227,321
-0.030179128074871463,-2.4790965770082405,,1,0,0
-0.030179128074871463,-2.4790965770082405,,1,0,0
-0.030179128074871463,-2.4790965770082405,,1,0,0
-0.013999990377836918,-8.737728644412858,,230,79,103
-0.030179128074871463,-2.4790965770082405,,1,0,0
0.00573831125415791,-27.310397915281335,,60,33,1
-0.003314829595853134,-8.353719541223969,,154,68,85
-0.04325635107315669,-5.50538974264336,,28,4,0
-0.0024759231697372708,-25.50656346195371,,6534,2972,4252
-0.013263421488024858,-15.885397440128797,,179,62,19
-0.030179128074871463,-2.4790965770082405,,1,0,0
0.005695117511822951,-4.771756739070446,,6,3,1
0.026356345547474597,-158.5244321574149,,167,151,2
-0.027499735100281187,-8.243573263384427,,181,45,24
-0.002498183233701074,-13.13643459000202,,624,283,505
-0.011166082165472793,-113.10738110615483,,1556,574,1685
-0.016376283488054866,-119.38801485178982,,1252,407,1249
-0.04025442558125996,-6.02178822496222,,107,19,7
-0.02357192886075018,-9.81434539722375,,772,211,153
-0.06120991647643977,-1.490136495129355,,7,0,0
0.020470220057558063,-60.82573142962746,,735,579,2775
-0.030179128074871463,-2.4790965770082405,,1,0,0
-0.007724310282364397,-83.79987033146743,,1044,418,1331
-0.018573261995231984,-25.15752233857505,,542,167,325
-0.06685072618614907,-4.36173122703426,,41,3,2
-0.030179128074871463,-2.4790965770082405,,1,0,0
-0.05287877522770199,-4.390939444189331,,34,4,3
0.005449073765757983,-19.232508643648814,,547,300,770
-0.030179128074871463,-2.4790965770082405,,1,0,0
-0.030179128074871463,-2.4790965770082405,,1,0,0
0.06284231013444842,-7631.89377309712,,1878,4096,6
-0.004657696431893191,-18.43317119444928,,712,307,264
-0.030179128074871463,-2.4790965770082405,,1,0,0
0.002029946433057068,-27.683922570746304,,4636,2349,3327
-0.005057161693247143,-10.031419146325492,,522,223,299
-0.030179128074871463,-2.4790965770082405,,1,0,0
0.04054751017973444,-31.095609164646383,,34,43,3
0.04661678872311684,-769.4445663285906,,394,582,4
0.0296986009694115,-51.55821453442934,,1509,1485,3194
0.002802055720343209,-51.19169597214138,,1795,926,847
0.06108930123150885,-5819.9528607344055,,1550,3241,6
-0.9999999,-15.4929701414895,,339,0,0
0.008988138316184582,-62.764717790445815,,112,67,1
-0.030179128074871463,-2.4790965770082405,,1,0,0
-0.0058738562114536005,-39.43289066475305,,1157,485,325
0.005136620147833628,-22.942361979449714,,155,84,29
0.03345772698788818,-3.4615009925154583,,2,2,3
-0.00982673021389192,-98.37509507118142,,231,88,1
-0.0003816236835844601,-25.357315824666827,,1753,838,1657
-0.0209411375725034,-14.06529440951764,,195,56,22
-0.001688209312079943,-26.92200461912601,,894,414,956
0.012804177454910623,-12.017861659348224,,24,15,1
0.016610140424911074,-192.2613448385584,,235,169,2
-0.07092450048025432,-1.4158283509833787,,10,0,0
-0.011304056220761884,-13.542084123205484,,760,279,235
-0.01452209817851309,-11.193034175833628,,451,153,117
-0.030179128074871463,-2.4790965770082405,,1,0,0
-0.030179128074871463,-2.4790965770082405,,1,0,0
-0.015660150331010217,-12.632574936758079,,2704,896,891
-0.027659669924835907,-13.103291682934831,,634,157,79
-0.0025268963316522064,-16.843125705197977,,2862,1300,1821
-0.01432384802892029,-14.84613469499567,,500,171,279
-0.030179128074871463,-2.4790965770082405,,1,0,0
0.03506975477459284,-114.18960308026945,,109,122,3
0.0010996568884585134,-26.595083231129124,,812,402,359
-0.01651446640326896,-11.23249337890359,,194,63,35
-0.029060635354747108,-12.060251365376004,,223,53,20
-0.012977388116395311,-8.90764116902755,,342,120,144
-0.9999999,-11.081011108964475,,133,0,0
-0.012744128936305965,-51.07135598893147,,443,157,47
-0.026018169483908227,-7.659388296785975,,240,62,51
-0.00040329596993700194,-12.185085205733667,,893,426,590
0.025196922327747055,-47.54176213758719,,1333,1178,2126
0.013336989223094366,-25.446980498986377,,1430,950,1537
-0.005576373669567948,-20.482576031285845,,546,230,167
-0.02383129638656243,-5.310306563715047,,20,5,9
-0.9999999,-5.495120553851662,,151,0,0
-0.0005381640794451881,-12.066375076077946,,701,334,428
-0.024211445209046615,-6.981937150219121,,107,28,27
-0.02178127145604631,-6.7354300930579445,,80,22,12
0.004886730956409028,-20.38023377616776,,581,315,809
0.052426504771972304,-516.7771549254369,,256,434,5
0.06360527758674576,-7260.644299067234,,1773,3938,6
0.036372564019066723,-68.6705994114258,,71,82,3
-0.006577152875971059,-57.86620547534396,,2053,846,1879
-0.010814197207601881,-12.66149099632111,,282,105,71
-0.0025266647779421314,-18.949642700834218,,147,66,20
0.034056673101927046,-322.54457369319584,,252,275,3
0.01712992724494936,-35.038579296829084,,1773,1291,2207
0.00441897383677681,-26.871254995110426,,989,530,558
-0.022071328178028184,-11.710779790250067,,133,37,9
0.06559375846907278,-4898.115045094613,,1225,2854,7
-0.022685246070826445,-7.514985417559197,,149,41,30
-0.0273297018923792,-10.486651721911578,,315,78,39
-0.0011290111728997129,-10.356547112851242,,183,85,178
-0.020269728176180127,-9.60904626299413,,246,73,95
-0.9999999,-9.37731459951771,,115,0,0
-0.019250788454382904,-11.67723453319166,,167,50,23
-0.009796719356885598,-18.92593511968894,,194,74,21
0.05765774008457883,-347.2659534283524,,169,325,5
-0.030179128074871463,-2.4790965770082405,,1,0,0
-0.030179128074871463,-2.4790965770082405,,1,0,0
0.010602817934037459,-80.15313462319102,,132,82,1
0.011005085935643942,-17.768316566644714,,789,496,750
0.013993081498004156,-15.654708949495216,,447,301,463
0.018264024416207916,-54.93990255322204,,209,156,36
-0.9999999,-3.7571784953844016,,138,0,0
-0.030179128074871463,-2.4790965770082405,,1,0,0
-0.0369926348953328,-3.8507418934945115,,13,2,0
-0.007308717513378693,-16.644025768761107,,2345,949,1029
-0.018523117584175283,-13.827639416048875,,304,94,158
-0.011301140790112782,-22.942151461366112,,853,313,208
-0.03432722867972276,-5.767394920658453,,76,16,12
0.021346898550738562,-141.4920397209665,,463,373,152
0.01944475235399306,-22.943022550102924,,650,500,826
-0.012225468035878366,-11.741641633260098,,371,133,100
-0.9999999,-8.582167351955501,,134,0,0
-0.9999999,-11.803248572604213,,101,0,0
-0.030179128074871463,-2.4790965770082405,,1,0,0
-0.030179128074871463,-2.4790965770082405,,1,0,0
-0.026845692657645227,-11.785109861996858,,345,87,41
-0.030179128074871463,-2.4790965770082405,,1,0,0
-0.04509987774139824,-6.211691678326025,,48,7,0
-0.007809658899193087,-8.737405130434835,,155,62,57
0.014437881028237468,-138.41859731515592,,1523,1039,784
-0.03390860008175322,-9.034840708379726,,305,65,30
0.01618753542295079,-43.2438849589986,,165,117,25
0.028272165669265034,-113.89688267223359,,124,117,2
0.0724630748211818,-5212.742083035679,,1123,3085,8
0.04435173634286562,-257.9660596000382,,173,242,4
-0.02618246903225171,-9.537610293592149,,251,64,34
-0.08305344799493831,-4.032780196621763,,36,2,0
-0.030179128074871463,-2.4790965770082405,,1,0,0
-0.009340791411607301,-11.667975400546265,,155,59,128
-0.03602843134821623,-11.411317057280105,,291,59,20
-0.022251875842075528,-9.676987813166981,,298,84,51
-0.030179128074871463,-2.4790965770082405,,1,0,0
-0.012325613895763018,-5.767461663593675,,33,11,8
-0.026696575773314777,-13.112814636946371,,1933,491,454
-0.9999999,-9.34013292934316,,160,0,0
-0.010911713225242398,-87.22347624592932,,1313,487,1370
0.043461309978983446,-330.5715762447738,,214,293,4
0.04209079180667131,-127.71115059400086,,104,137,3
0.059469187010485675,-1956.2271252996863,,650,1307,6
0.013681317800168371,-40.047320763312044,,71,47,2
0.001264161202556898,-13.607383218462484,,246,122,110
-0.010621094932195346,-16.827451432775355,,351,131,272
0.0014324855201385588,-10.696431066081443,,482,240,348
-0.9999999,-6.331639627517286,,105,0,0
-0.035394401907064124,-13.95558784243531,,208,42,6
-0.03718591594792712,-9.176235054485915,,165,32,7
-0.002439829602876814,-27.735735645955227,,624,284,725
-0.009283078181080585,-184.05842437236157,,2193,847,2755
-0.6568347554740038,2.2462530836866157,,29,0,0
-0.018607679812083087,-7.522113317240102,,144,44,47
0.0182776555907255,-143.9829176913504,,181,135,2
-0.01686287120126735,-12.992773250898484,,531,171,114
-0.00015981287789125238,-18.465824513607696,,152,73,27
-0.016278451692995705,-8.67327431114934,,270,88,105
-0.08930789871574786,-1.3485543685731491,,18,1,0
-0.010234196581642232,-11.138767572305685,,54,20,3
-0.019043715354675566,-7.583260003304764,,169,51,47
0.02986029040460278,-73.51861830562075,,85,84,2
0.01081031863977467,-44.59546667841488,,1593,996,1202
-0.011038034528502827,-68.70344508385999,,974,360,1023
-0.030179128074871463,-2.4790965770082405,,1,0,0
0.07406491906990363,-2515.642636387006,,597,1704,8
-0.9999999,0.14637311018090227,,78,0,0
-0.013212965843359334,-11.341482746656906,,635,223,191
0.0001842514852302985,-37.671377530981374,,2234,1083,1095
0.0682725984119761,-558.1013316818103,,200,496,7
-0.016392098904091667,-11.657704469376254,,471,153,108
0.04234823023439205,-614.8075777074184,,358,477,4
0.002726052068927694,-17.25679251397522,,2191,1129,1779
-0.04285348262258544,-6.57896656728534,,60,10,1
-0.01898539142308736,-10.573810090124574,,559,171,202
0.017866787942194078,-75.15898228305028,,109,80,2
-0.013434992431966015,-10.974390175515971,,574,200,171
-0.023962102417987234,-9.031629764374296,,223,60,35
-0.011490147395277732,-12.104370315558766,,612,224,327
-0.003294756752475393,-18.715916924267468,,3328,1484,2195
-0.01904309237654176,-11.132746104220486,,598,182,130
0.020340877379034984,-107.7819719498064,,205,161,9
0.010975885386622239,-47.36337422699921,,184,115,18
0.007627936358245788,-12.568527741076341,,663,384,657
-0.027893688275185163,-6.596895220718045,,86,21,9
-0.0030108487741026917,-16.973393217543915,,1143,513,546
-0.030179128074871463,-2.4790965770082405,,1,0,0
-0.9999999,-29.307454531524826,,412,0,0
-0.006532305423455847,-10.279819294694647,,607,250,300
0.001961358690301912,-42.296904431155355,,6033,3052,5695
-0.01918657913787962,-8.37353485058068,,328,99,87
-0.011526896065619411,-14.12459814255415,,601,220,352
-0.02654163663967397,-80.94537133796744,,1976,504,903
-0.028748618855329103,-10.755265679001944,,969,234,209
-0.030563408296499554,-10.67593374759455,,2663,617,409
-0.006121801310919024,-67.4749623449373,,3753,1564,3140
-0.0006744644250228707,-20.309937395393206,,1782,846,1535
-0.013645028823151478,-8.726393813644972,,236,82,106
0.032113226130838717,-75.5893928294934,,3655,3813,11251
0.00020359553051989884,-7.489290374804961,,68,32,52
-0.001404562275414029,-57.548368674131765,,13773,6428,10484
-0.03704889393245857,-19.239292952222424,,363,72,18
-0.9999999,-6.088036239078594,,120,0,0
0.06630340095283298,-2472.8602828496323,,687,1628,7
-0.018569239723442012,-7.4498044231028375,,110,34,26
-0.00823937551101784,-9.555988390088288,,297,117,116
-0.007786143765910118,-12.5972149611957,,1203,481,668
-0.029659570560026414,-8.999163318605472,,183,43,19
-0.9999999,-9.32887488836003,,136,0,0
-0.05724513801755454,-2.9054326467769576,,16,1,1
-0.11440527130012389,-13.628656535804879,,333,10,0
-0.02535553119577725,-7.124330519745209,,107,28,14
-0.005199332868054005,-11.008615281133455,,363,154,153
-0.00891809037503925,-12.311954229841998,,696,271,256
0.002504420247337681,-15.525123519782298,,1243,637,875
-0.011030597317513137,-10.010542453948203,,302,111,95
-0.005705091742878373,-44.159760395772196,,1232,518,1231
-0.015836910996176904,-8.463703166463546,,105,34,17
0.01934418315727681,-22.447376754376986,,317,243,307
-0.0013344086450410766,-17.848623667406507,,2393,1118,1789
-0.04681727026750767,-6.394712031603696,,131,20,5
-0.005901973057698048,-84.95328371597233,,2216,928,2328
0.03813334096318196,-189.39256022523563,,153,184,3
-0.013666097996120757,-7.930356450381916,,184,63,69
0.013214285250148991,-9.067576971547272,,43,28,23
0.011055482311624301,-38.62706542189399,,90,56,3
-0.013753144911450771,-10.803236919479318,,663,230,203
-0.9999999,-0.9330627097148563,,67,0,0
0.010523906309743973,-112.2740298589905,,2339,1453,1334
-0.9999999,-5.83715765584482,,177,0,0
-0.03148718994318847,-7.4118403507955515,,166,37,21
-0.008179202960990336,-11.830371670404283,,1154,457,515
-0.0365014361613478,-15.709124723447855,,294,59,16
0.005078640666920479,-43.82466077735425,,3082,1680,2048
0.06672177079655936,-1696.06698243371,,973,2329,129
-0.013651621973101432,-19.66127521740589,,218,75,19
-0.01026268572440589,-15.089272560867233,,258,97,209
0.07100800612672585,-3470.8389068937654,,826,2191,7
-0.025473818268732823,-6.894377836111721,,107,28,25
-0.015812379014844852,-40.98564776329348,,128,42,0
0.00567642119008045,-22.044633581042486,,2475,1369,2610
0.053146136077488686,-1762.2265910628025,,677,1170,5
-0.021584070210018735,-8.494420294210876,,161,46,58
0.0069141307308990185,-52.677692872857804,,984,560,1881
-0.031842666516383115,-8.988574727471944,,279,62,30
-0.030179128074871463,-2.4790965770082405,,1,0,0
-0.026737753907798086,-9.970050257050772,,139,35,52
-0.028799381114877353,-11.568741983085667,,216,52,20
-0.004253862498399605,-11.124220528652248,,83,36,14
-0.027805952811238915,-6.9879029522482865,,69,17,5
-0.9999999,-23.902117516044935,,371,0,0
-0.004280442129454561,-9.173034888768537,,296,128,163
-0.016693322662690944,-16.834039335666397,,372,120,61
-0.009814400080750614,-169.10787184245942,,2773,1057,2990
-0.05734901701643113,-8.021734041387877,,104,12,1
0.010727980261295404,-9.182776221242225,,119,74,116
-0.030179128074871463,-2.4790965770082405,,1,0,0
0.02746971237032627,-15.776850766580147,,386,360,1167
-0.003727731169778115,-7.964559006641215,,111,48,58
-0.030179128074871463,-2.4790965770082405,,1,0,0
0.003198361695177918,-18.261016888900272,,2178,1135,1696
-0.009077773164639482,-17.981384833235047,,169,65,18
-0.9999999,-15.540343246754997,,200,0,0
-0.00639716646866658,-15.712690194104086,,2013,833,928
-0.012601123462313563,-9.768452250456917,,591,210,212
-0.000749155086008862,-9.599624264559985,,53,25,9
-0.9999999,-11.233306953073166,,161,0,0
0.005981040119196889,-197.51131931862508,,1846,1028,4630
-0.030821803979334792,-5.66290939173656,,58,13,6
-0.9999999,-12.299896178560978,,201,0,0
0.0005106950131561734,-20.608541906606174,,3209,1568,2558
-0.03169497621572066,-6.941740088208295,,151,34,24
-0.016569899744288418,-5.000633759836497,,22,7,5
-0.02225365078211158,-9.527223813462145,,212,59,34
-0.004758399726960503,-13.003627238224666,,1188,511,604
0.02689456900198764,-46.33202356104611,,62,57,2
-0.012932144266096367,-10.955502109488162,,200,70,45
-0.004422884380045295,-33.95019609593116,,1438,624,502
-0.05031365778514111,-6.927059504655345,,175,25,6
-0.023777382794168758,-14.139144817168184,,279,76,31
-0.9999999,-6.378856367943128,,105,0,0
-0.030179128074871463,-2.4790965770082405,,1,0,0
-0.0019699856651653742,-17.451984250088664,,144,66,23
-0.013621585804176713,-9.096118701159245,,88,30,12
-0.018223146324757952,-10.370700515869473,,407,126,89
0.007434328860452514,-39.375056915140654,,79,45,1
