Estimated_Fitness,Likelihood_Log,Estimated_Mean_Fitness,Estimated_Read_Number_t0,Estimated_Read_Number_t1,Estimated_Read_Number_t2,Estimated_Read_Number_t3,Estimated_Read_Number_t4
-0.01763463258925849,-41.052874124814124,,364,293,36,134,29
-0.0024946387291245172,-32.58142969616384,,385,446,39,302,162
0.07143977245911594,-2652.3571945115395,,556,3798,217,10,1273
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
0.025059650241024228,-340.993030543982,,310,695,27,1,52
-0.00554039859909446,-49.402547162895914,,903,972,84,377,218
0.003924484074006096,-34.661992299307535,,785,1061,97,276,208
0.0030062731191760087,-53.34754964933025,,1233,1630,143,581,442
-0.011471087203452954,-35.252467441133945,,897,837,85,294,95
-0.00721536488215222,-33.56485614859178,,302,312,25,189,82
-0.007550637331171039,-27.02181961903541,,254,260,31,146,63
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
0.00030638859518208623,-27.90951177697945,,274,339,40,242,145
-0.0012675958500929039,-36.741398986889294,,251,299,47,258,136
-0.015813027610941267,-19.10723264343785,,291,244,22,21,7
-0.005566487516040579,-30.405164699261988,,438,471,51,288,135
-0.0011466040915948487,-62.47689336253113,,430,514,78,356,201
-0.007967369601625161,-30.20944144025016,,258,262,35,158,61
0.048211877426240494,-823.6061323998132,,389,1522,93,3,231
-0.014380540826714392,-40.68174716777749,,406,353,44,165,43
-0.005003304208655261,-60.839008428792255,,843,919,110,650,321
0.004575616526337696,-70.32775213524275,,274,376,64,455,335
-0.013480167532169646,-19.2649739522734,,161,143,14,62,20
0.06959586054669492,-593.1831594539165,,152,993,105,9,364
0.008056028699829354,-46.18394518347304,,774,1155,108,336,306
0.0022452375380153334,-38.44718954977717,,283,367,24,50,40
-0.0016190951085163392,-7.189698393568756,,8,9,1,3,1
0.06260146871662009,-1104.1246154855282,,360,1989,131,7,472
-0.012337599429833932,-27.81733922293974,,250,228,26,130,42
0.020971320754396103,-73.10887648311794,,390,793,118,1194,1320
0.0031813965567074115,-42.07956354977717,,452,600,43,118,129
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.005632471935478202,-26.697607575134665,,504,541,51,230,116
-0.00880060888723078,-19.72164299818973,,287,285,21,85,38
0.03423447168464345,-61.29130113281464,,62,173,15,1,17
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.003348999415849636,-26.551593757637786,,431,489,47,245,135
0.0016268900194746872,-45.7547260130084,,988,1263,99,251,213
-0.022632340323849347,-24.543910203506094,,390,278,10,20,9
0.005663096357424025,-52.03497203524727,,1056,1488,131,489,404
-0.02071386731102546,-34.0583885730402,,237,177,3,9,6
-0.016818361645256824,-24.461456350456046,,250,205,21,70,18
0.06551091195731258,-790.275949263167,,214,1268,59,8,392
-0.005543167376253155,-24.365230233369562,,251,270,33,153,66
0.00591602908702213,-35.52614634733124,,330,467,55,453,324
-0.0042401117845083675,-34.603753895238455,,299,332,51,137,52
-0.012537077027777791,-22.553070454985672,,613,558,33,57,37
-0.03214612779689478,-36.86840118008117,,121,68,9,30,1
0.010416779478271628,-61.150742117991975,,537,848,141,1178,867
-0.005368499464573805,-36.958567609934235,,475,513,57,244,123
-0.014892594083780889,-58.57733228306647,,720,619,77,273,67
-0.02107330343543946,-63.0815194964781,,312,231,35,136,24
0.009395813511692379,-34.04070848239455,,355,547,60,375,311
-0.035285683795203686,-89.5203271510336,,98,51,16,45,1
0.012857934166899992,-168.52641479828148,,1660,2780,218,841,1033
0.0066525220691572825,-37.18839972043942,,232,334,48,494,335
0.01071022630902731,-90.43575682144007,,154,244,9,0,10
0.05592689906143865,-1749.8264659589938,,657,3093,222,5,555
-0.012214168186193187,-38.01513429940079,,541,496,57,225,71
0.06064647325171692,-1610.0481614042503,,475,2504,147,6,596
-0.017262292580822222,-22.804307326047546,,727,590,30,43,26
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
0.08384254587076187,-1556.9859094264543,,214,1969,459,19,1255
-0.010782743951811431,-37.99647081289462,,455,432,55,197,60
-0.0025588878092077582,-28.141442796484817,,713,824,67,249,142
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.003417297830128051,-30.969428418701703,,820,929,95,259,111
-0.02089859299567236,-22.011450247640198,,246,183,17,38,5
-0.01722050512282056,-17.583800298662172,,226,183,10,21,9
-0.9999999,-11.873360590212219,,142,0,0,0,0
-0.017419918481502757,-34.870342676056026,,479,387,37,163,46
0.05617447670423724,-1704.709609112389,,579,2742,167,5,543
0.004852179256677591,-19.989617691493553,,154,212,22,119,84
0.06142078360649457,-299.94734992300795,,130,698,117,6,163
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
0.00029442972605768763,-43.98613267097791,,697,863,89,356,238
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
0.007170403644459872,-31.194663919607795,,268,391,41,352,262
0.0051041672141920276,-41.53356050636052,,612,850,67,260,223
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.006276931745102935,-79.79648117984998,,318,336,61,450,213
0.057994703284547366,-438.7629831350318,,188,930,94,5,195
-0.031008161032063584,-119.26729438789104,,451,263,40,158,14
-0.0019553762424858994,-30.918724292131444,,542,636,54,227,149
-0.9999999,-4.2246451059889445,,360,0,0,0,0
0.01243475849788345,-87.94411230673335,,833,1381,156,1572,1246
-0.024313896378952298,-107.92410739660167,,489,335,51,245,42
0.06647429982418582,-1461.0946757482145,,367,2225,146,8,667
-0.011938260405293336,-22.10957293997161,,259,239,25,89,27
0.01564889343761838,-105.63884511957222,,1040,1862,168,880,972
-0.006422488425915331,-32.801265357951664,,603,635,37,106,76
0.016093027899328663,-76.77010804370816,,889,1609,166,723,758
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
0.055827224122135824,-677.7045305313144,,285,1338,110,5,256
-0.005712121881598319,-25.50692246329594,,887,951,88,224,110
-0.010657872222850133,-24.1187893351326,,1080,1028,69,109,61
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.0027491716165765363,-70.33159115737045,,1163,1339,76,234,212
-0.0061936239340910065,-29.640015411602718,,705,747,78,261,101
0.01775948588562661,-82.3563075069002,,466,877,64,255,342
-0.0018615529081586705,-33.75739816191077,,315,370,26,51,35
-0.03009987259272023,-68.06026048200879,,281,167,23,95,10
0.03222192995308381,-356.45630475180667,,274,730,26,1,67
0.004704321779008795,-29.475124453116813,,294,404,30,110,100
-0.014721280524813073,-16.448644472933037,,375,324,23,55,20
-0.009878695004049027,-30.704085000328256,,557,540,35,201,94
0.04007428360340398,-1309.1118984576715,,709,2281,113,2,261
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.008487654158563644,-40.971221149509496,,186,186,30,192,81
-0.027292480015255294,-45.61383627019629,,270,172,21,55,3
-0.04000036043741938,-13.04616688688916,,166,78,2,1,0
0.060794602035202844,-1396.0383614848788,,455,2407,163,6,538
-0.001109821899383896,-46.552388372389,,474,567,76,513,283
-0.020303269579233407,-84.14653961858612,,491,371,56,179,27
-0.002086038170939329,-25.76905374886669,,470,549,52,264,147
0.0010822057844042101,-28.04431234381216,,825,1041,104,322,199
-0.02725533210074993,-36.82002978757263,,178,113,15,43,3
-0.008802917193753682,-27.322225953400515,,448,446,25,50,43
0.06007176767459843,-123.87505877039571,,61,317,47,6,81
-0.018720349005568588,-40.11859243421956,,346,271,31,139,32
-0.05502265975155807,-8.577924722063957,,166,54,1,0,0
-0.009543944546277631,-19.908971146809108,,546,534,40,57,31
0.016398471119977134,-391.24597550634815,,599,1092,60,0,45
0.061317882380229505,-314.94453633311144,,121,648,64,6,169
0.052195053902467974,-1876.7935629261924,,732,3151,180,4,518
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
0.0009035805834427474,-35.56250844088118,,589,740,79,415,263
0.019929472456802627,-68.06458255502321,,234,464,40,27,46
-0.0033473850254530126,-42.8978336016654,,1131,1283,88,281,199
0.009305607567134052,-68.57721477117626,,990,1522,132,500,488
0.04920975580679887,-393.1533584611963,,246,985,122,3,132
0.06462587095881496,-2279.0126320315826,,609,3533,231,7,907
-0.012029008927237484,-26.397605707694147,,396,364,35,130,48
0.06874038167055097,-2165.2119296772867,,495,3169,212,9,991
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
0.0449091703468324,-777.7269119942994,,414,1496,79,3,198
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
0.028156018897116396,-384.75986452047755,,894,2161,117,190,380
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.017630805945320342,-37.96388319509391,,369,297,33,131,33
0.08476202598658794,-8409.480863441804,,1016,9557,843,20,5100
-0.08720092483677876,-24.74344259206474,,498,75,0,0,0
0.053534262774636084,-2200.718500591921,,763,3392,166,4,613
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.007485332217025967,-32.33603498734046,,540,555,58,275,122
0.06915251093099826,-307.5050063826162,,89,575,92,9,218
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.007277305962471064,-25.50576635789079,,398,411,39,198,93
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.00412783234088388,-35.575703359309145,,717,798,52,132,93
0.0013682491732511714,-40.91316451904551,,421,535,62,379,250
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.02404417713315444,-75.10019517090412,,317,218,34,133,19
0.0023476627019837102,-33.90278723863256,,1096,1426,145,382,253
0.011047061029628436,-167.37663130342355,,620,994,38,107,130
0.07663518088570191,-1449.17711897067,,291,2252,129,13,935
-0.028448121868451408,-29.82349994762868,,758,471,15,16,7
-0.000531241401114331,-43.24656592873883,,990,1202,91,353,231
0.054987955170830605,-1658.619481668394,,595,2739,144,4,509
-0.010336009242980271,-26.640780148530077,,773,742,56,165,80
-0.0047476771305099055,-32.6041311779309,,568,623,80,221,84
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.027380132566893412,-55.580240966250834,,201,128,20,58,4
-0.03663009869765443,-28.247177242319545,,18,9,0,16,0
0.0833444172374251,-6589.594800751494,,874,7946,575,19,3973
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
0.03895200642681373,-369.70519388438447,,265,830,46,2,89
0.0032335779376853136,-40.89132319410138,,1017,1352,120,337,261
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
0.04397325032539846,-1330.0369299083127,,666,2353,124,2,300
0.05146721022015997,-366.464392868813,,226,956,106,249,777
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
0.011196658623863785,-106.11212764436027,,705,1134,115,548,617
0.05533386210097872,-2898.6132626739973,,873,4052,232,5,815
0.014575606157719873,-4.619613274241723,,1,1,0,0,1
0.03552230368095258,-271.51420454983116,,385,1110,57,58,193
0.021101830437502064,-27.108508863543634,,44,89,8,19,25
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
0.044418214585288524,-738.4420018576349,,417,1489,91,2,188
-0.011092436386027438,-20.07681193568469,,17,16,2,16,5
0.06295589945505348,-721.3889488557949,,242,1348,74,7,338
-0.01050391498293274,-34.47387160434397,,323,308,43,106,26
-0.003313613368921723,-69.15069903244735,,274,311,57,426,224
-0.01772859308786361,-32.55034365385368,,459,368,37,129,31
0.0010398185060624355,-39.88881586722901,,968,1220,106,403,286
2.170069214336729e-05,-26.20353397400246,,726,893,88,278,167
0.05112076079563983,-470.3484001662098,,411,1724,148,122,548
-0.0013145985573214105,-23.179901911591784,,356,424,51,171,85
-0.0047306934351466585,-31.035951684164598,,477,523,50,305,160
0.006587675857813097,-34.511362185528085,,376,541,60,352,273
0.005383063919655724,-65.70487488732002,,1301,1821,170,724,492
-0.036061270898790916,-21.46040291739359,,1,0,0,2,0
0.004573540834596401,-51.95028238802998,,954,1309,160,657,460
-0.005775081123973951,-25.405944898418397,,771,825,73,277,130
-0.013436099644489594,-26.96716672642672,,416,370,34,153,53
-0.03896777805111428,-77.65655315795983,,120,57,13,39,0
-0.014602683009605079,-51.08119693151758,,586,507,65,178,37
-0.0030926416297635505,-64.872901347801,,173,197,47,209,102
0.0035470712701804194,-36.39846020228262,,835,1118,103,392,271
-0.0016810923249287665,-31.095677534440917,,694,819,66,259,154
-0.02048238398382011,-17.19767215805865,,103,77,6,32,9
0.027200881187087193,-76.10030500888129,,322,760,97,480,755
-0.010296140434588751,-48.573694972127285,,490,470,62,289,103
0.03060999734072811,-6.404167471771137,,1,2,1,1,1
-0.007619322399749227,-29.17308356577587,,742,760,48,90,62
0.043238498978954744,-930.9119022310995,,517,1795,90,2,217
-0.006070113856638111,-89.74473455143982,,258,274,52,454,230
0.045612904678320104,-894.120315867564,,393,1444,42,3,220
0.0030743233387099016,-68.62396835643027,,1400,1854,141,571,462
0.06724472287376826,-2156.28728977897,,472,2916,135,8,928
0.10661074137447422,-14853.114989378633,,682,10838,1208,58,16681
-0.002934174600192769,-54.339388136544144,,744,853,91,437,255
0.03566905091483375,-218.7940762142492,,365,1056,80,58,179
-0.016133783530955337,-28.455538546520156,,399,333,33,107,27
0.000832304415553149,-38.70306815979004,,462,579,82,472,258
-0.00038842244578114575,-37.390918990757534,,1125,1371,113,224,168
-0.020665094809208737,-18.991100008727987,,228,170,13,52,14
0.007041747761104766,-40.94106047306902,,530,772,77,399,331
0.047388368936706046,-167.96791186471344,,94,360,16,3,62
-0.9999999,-11.555741394955508,,32,0,0,0,0
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.9999999,-71.32959790874561,,63,0,0,0,0
-0.0037232776245101715,-43.7104022983044,,655,736,47,241,174
-0.0008328366715038482,-38.5394397038874,,808,974,78,412,266
-0.00432241748072683,-83.43614623345917,,255,282,51,466,253
-0.010171972539402743,-28.650943751348986,,192,185,23,136,54
-0.0047459884931460895,-27.894774815821734,,1133,1243,111,375,191
-0.021010046531567652,-60.23782317866386,,378,280,34,200,48
-0.0012267250793510376,-40.11953859651461,,1128,1347,139,418,247
0.010445944636911161,-79.3283833816879,,1387,2192,249,1237,922
-0.03139299499672563,-46.34171106946054,,189,109,15,33,0
-0.04772511030253118,-15.569922007288618,,66,25,2,4,0
-0.016668570098856333,-37.6489936832003,,565,465,18,25,14
-0.0032428951705169547,-33.599649596577635,,110,125,3,3,5
-0.004124813926090255,-27.272398254372693,,787,876,90,311,141
-0.028633889462451087,-46.165987557383474,,269,166,20,56,3
-0.024319641157897726,-14.69124825931674,,406,278,16,23,4
-0.030027894776693265,-74.58781532965276,,284,169,26,81,5
-0.0011191762439004306,-77.77852652372059,,677,810,130,617,327
-0.031264922315855204,-19.02818470615877,,140,81,8,7,1
-0.024255961465902892,-57.134323667446516,,374,257,33,108,13
-0.027658974805178083,-51.06883906682961,,262,165,21,72,6
0.049955948330003566,-1034.3230910738669,,469,1913,106,3,295
-0.057199207440422145,-11.575099724754754,,99,30,1,2,0
0.0017647872016029525,-45.15090504661408,,585,750,60,383,286
-0.01297438472720926,-29.302630693896276,,564,508,46,196,71
-0.008392224217937366,-25.857654835928912,,575,578,37,98,64
0.0013409881090466454,-70.20127096861194,,1565,1988,156,619,486
0.06527855149114715,-898.0772973625544,,245,1443,111,8,433
0.0016892073789783512,-40.998096999781474,,1020,1306,129,526,355
0.0007934842495603946,-35.117095846611015,,1022,1281,117,340,234
-0.013481014520471403,-23.273084365979837,,182,162,17,64,21
-0.030933389349897308,-74.10331363660796,,263,153,24,68,3
-0.007422440197011883,-21.855518166920785,,166,170,12,32,17
2.7081252177138526e-05,-38.028650176351746,,703,865,76,303,169
-0.004239730486573582,-21.308456094842036,,239,265,19,100,61
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
0.04600312605518946,-714.2518182564482,,401,1488,95,3,193
0.057988803922849386,-1356.7271472567559,,487,2409,163,5,480
-0.03136307914351181,-124.17621621959668,,589,341,47,136,6
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.011036730999888316,-30.398206983488542,,160,151,19,142,57
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.022100894856109346,-48.69148591772945,,213,154,23,99,18
-0.000619703248354149,-45.771546750161065,,586,710,100,509,241
-0.009789093539519166,-27.89224814678688,,417,405,44,189,68
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.03251830833032358,-84.12929299256876,,230,129,23,70,3
-0.00980690431854481,-18.56999777239932,,503,489,35,83,40
0.09186746089922807,-2088.4927562169814,,156,1740,182,28,2045
0.08027780304388196,-2786.1664617963115,,404,3412,305,16,1771
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.026586748552180697,-51.82399540971331,,230,149,21,67,6
-0.01713871172796228,-9.981423447912094,,58,47,2,1,1
0.004641097512941652,-56.024514210083034,,651,895,63,281,268
-0.010732704069134097,-50.071271823321474,,583,554,22,63,68
0.007446014862305427,-63.34489489663267,,125,183,8,0,7
-0.001975698128839039,-41.70472203995466,,709,831,112,348,163
-0.001734010612873975,-21.478086337714487,,297,350,27,106,69
0.00935149591712061,-60.56330397057298,,880,1354,118,485,442
-0.0019084604676830094,-39.252161835049804,,459,539,63,443,245
-0.0014940446954598112,-27.02633662497674,,511,606,61,239,140
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.019339758109114893,-44.32245829855028,,305,235,30,111,22
0.06245787398025855,-4011.8771617938755,,988,5441,344,7,1346
-0.01561690819600619,-21.619527659381653,,551,465,27,91,40
-0.016200437091833608,-52.13497648067222,,314,261,35,200,60
-0.003281911828435218,-26.163376199728265,,542,616,58,180,104
-0.00791002410083277,-22.95394613031184,,267,271,30,115,47
0.043305553332219505,-225.1073924222078,,153,532,36,2,69
-0.010169794868680995,-24.654852851449192,,614,591,44,192,85
